State,County,Date,Count,Population,PerCapitaPop,LogPerCapita,Year,DOY,DaysSinceFirstSight,DateBeg,DateEnd,FirstInvasion
NJ,Salem,6/4/2022 - 6/10/2022,3,64587,4.6449E-05,-4.333023858,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Salem,6/11/2022 - 6/17/2022,2,64587,3.0966E-05,-4.509115117,2022,162,1424,6/11/2022, 6/17/2022,
NJ,Salem,6/18/2022 - 6/24/2022,1,64587,1.5483E-05,-4.810145112,2022,169,1431,6/18/2022, 6/24/2022,
NJ,Salem,6/25/2022 - 7/1/2022,3,64587,4.6449E-05,-4.333023858,2022,176,1438,6/25/2022, 7/1/2022,
NJ,Salem,7/9/2022 - 7/15/2022,1,64587,1.5483E-05,-4.810145112,2022,190,1452,7/9/2022, 7/15/2022,
NJ,Salem,7/16/2022 - 7/22/2022,1,64587,1.5483E-05,-4.810145112,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Salem,7/30/2022 - 8/5/2022,2,64587,3.0966E-05,-4.509115117,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Salem,8/13/2022 - 8/19/2022,3,64587,4.6449E-05,-4.333023858,2022,225,1487,8/13/2022, 8/19/2022,
NJ,Salem,9/3/2022 - 9/9/2022,1,64587,1.5483E-05,-4.810145112,2022,246,1508,9/3/2022, 9/9/2022,
NJ,Somerset,7/20/2019 - 7/26/2019,1,349745,2.85923E-06,-5.543751514,2019,201,367,7/20/2019, 7/26/2019,
NJ,Somerset,8/3/2019 - 8/9/2019,1,349745,2.85923E-06,-5.543751514,2019,215,381,8/3/2019, 8/9/2019,
NJ,Somerset,8/10/2019 - 8/16/2019,4,349745,1.14369E-05,-4.941691523,2019,222,388,8/10/2019, 8/16/2019,
NJ,Somerset,9/14/2019 - 9/20/2019,4,349745,1.14369E-05,-4.941691523,2019,257,423,9/14/2019, 9/20/2019,
NJ,Somerset,9/21/2019 - 9/27/2019,2,349745,5.71845E-06,-5.242721519,2019,264,430,9/21/2019, 9/27/2019,
NJ,Somerset,10/5/2019 - 10/11/2019,1,349745,2.85923E-06,-5.543751514,2019,278,444,10/5/2019, 10/11/2019,
NJ,Somerset,10/26/2019 - 11/1/2019,1,349745,2.85923E-06,-5.543751514,2019,299,465,10/26/2019, 11/1/2019,
NJ,Somerset,6/6/2020 - 6/12/2020,1,349745,2.85923E-06,-5.543751514,2020,158,689,6/6/2020, 6/12/2020,
NJ,Somerset,6/20/2020 - 6/26/2020,1,349745,2.85923E-06,-5.543751514,2020,172,703,6/20/2020, 6/26/2020,
NJ,Somerset,6/27/2020 - 7/3/2020,3,349745,8.57768E-06,-5.06663026,2020,179,710,6/27/2020, 7/3/2020,
NJ,Somerset,7/11/2020 - 7/17/2020,4,349745,1.14369E-05,-4.941691523,2020,193,724,7/11/2020, 7/17/2020,
NJ,Somerset,7/18/2020 - 7/24/2020,1,349745,2.85923E-06,-5.543751514,2020,200,731,7/18/2020, 7/24/2020,
NJ,Somerset,7/25/2020 - 7/31/2020,3,349745,8.57768E-06,-5.06663026,2020,207,738,7/25/2020, 7/31/2020,
NJ,Somerset,8/1/2020 - 8/7/2020,10,349745,2.85923E-05,-4.543751514,2020,214,745,8/1/2020, 8/7/2020,
NJ,Somerset,8/8/2020 - 8/14/2020,8,349745,2.28738E-05,-4.640661527,2020,221,752,8/8/2020, 8/14/2020,
NJ,Somerset,8/15/2020 - 8/21/2020,15,349745,4.28884E-05,-4.367660255,2020,228,759,8/15/2020, 8/21/2020,
NJ,Somerset,8/22/2020 - 8/28/2020,10,349745,2.85923E-05,-4.543751514,2020,235,766,8/22/2020, 8/28/2020,
NJ,Somerset,8/29/2020 - 9/4/2020,9,349745,2.5733E-05,-4.589509005,2020,242,773,8/29/2020, 9/4/2020,
NJ,Somerset,9/5/2020 - 9/11/2020,9,349745,2.5733E-05,-4.589509005,2020,249,780,9/5/2020, 9/11/2020,
NJ,Somerset,9/12/2020 - 9/18/2020,5,349745,1.42961E-05,-4.84478151,2020,256,787,9/12/2020, 9/18/2020,
NJ,Somerset,9/19/2020 - 9/25/2020,16,349745,4.57476E-05,-4.339631532,2020,263,794,9/19/2020, 9/25/2020,
NJ,Somerset,9/26/2020 - 10/2/2020,19,349745,5.43253E-05,-4.264997914,2020,270,801,9/26/2020, 10/2/2020,
NJ,Somerset,10/3/2020 - 10/9/2020,22,349745,6.2903E-05,-4.201328834,2020,277,808,10/3/2020, 10/9/2020,
NJ,Somerset,10/10/2020 - 10/16/2020,14,349745,4.00292E-05,-4.397623479,2020,284,815,10/10/2020, 10/16/2020,
NJ,Somerset,10/17/2020 - 10/23/2020,13,349745,3.71699E-05,-4.429808162,2020,291,822,10/17/2020, 10/23/2020,
NJ,Somerset,10/24/2020 - 10/30/2020,6,349745,1.71554E-05,-4.765600264,2020,298,829,10/24/2020, 10/30/2020,
NJ,Somerset,10/31/2020 - 11/6/2020,5,349745,1.42961E-05,-4.84478151,2020,305,836,10/31/2020, 11/6/2020,
NJ,Somerset,11/7/2020 - 11/13/2020,4,349745,1.14369E-05,-4.941691523,2020,312,843,11/7/2020, 11/13/2020,
NJ,Somerset,11/14/2020 - 11/20/2020,2,349745,5.71845E-06,-5.242721519,2020,319,850,11/14/2020, 11/20/2020,
NJ,Somerset,11/21/2020 - 11/27/2020,1,349745,2.85923E-06,-5.543751514,2020,326,857,11/21/2020, 11/27/2020,
NJ,Somerset,3/13/2021 - 3/19/2021,1,349745,2.85923E-06,-5.543751514,2021,72,969,3/13/2021, 3/19/2021,
NJ,Somerset,3/20/2021 - 3/26/2021,2,349745,5.71845E-06,-5.242721519,2021,79,976,3/20/2021, 3/26/2021,
NJ,Somerset,3/27/2021 - 4/2/2021,16,349745,4.57476E-05,-4.339631532,2021,86,983,3/27/2021, 4/2/2021,
NJ,Somerset,4/3/2021 - 4/9/2021,1,349745,2.85923E-06,-5.543751514,2021,93,990,4/3/2021, 4/9/2021,
NJ,Somerset,4/17/2021 - 4/23/2021,1,349745,2.85923E-06,-5.543751514,2021,107,1004,4/17/2021, 4/23/2021,
NJ,Somerset,5/1/2021 - 5/7/2021,3,349745,8.57768E-06,-5.06663026,2021,121,1018,5/1/2021, 5/7/2021,
NJ,Somerset,5/15/2021 - 5/21/2021,2,349745,5.71845E-06,-5.242721519,2021,135,1032,5/15/2021, 5/21/2021,
NJ,Somerset,5/22/2021 - 5/28/2021,6,349745,1.71554E-05,-4.765600264,2021,142,1039,5/22/2021, 5/28/2021,
NJ,Somerset,5/29/2021 - 6/4/2021,13,349745,3.71699E-05,-4.429808162,2021,149,1046,5/29/2021, 6/4/2021,
NJ,Somerset,6/5/2021 - 6/11/2021,14,349745,4.00292E-05,-4.397623479,2021,156,1053,6/5/2021, 6/11/2021,
NJ,Somerset,6/12/2021 - 6/18/2021,32,349745,9.14952E-05,-4.038601536,2021,163,1060,6/12/2021, 6/18/2021,
NJ,Somerset,6/19/2021 - 6/25/2021,7,349745,2.00146E-05,-4.698653474,2021,170,1067,6/19/2021, 6/25/2021,
NJ,Somerset,6/26/2021 - 7/2/2021,13,349745,3.71699E-05,-4.429808162,2021,177,1074,6/26/2021, 7/2/2021,
NJ,Somerset,7/3/2021 - 7/9/2021,11,349745,3.14515E-05,-4.502358829,2021,184,1081,7/3/2021, 7/9/2021,
NJ,Somerset,7/10/2021 - 7/16/2021,24,349745,6.86214E-05,-4.163540273,2021,191,1088,7/10/2021, 7/16/2021,
NJ,Somerset,7/17/2021 - 7/23/2021,26,349745,7.43399E-05,-4.128778167,2021,198,1095,7/17/2021, 7/23/2021,
NJ,Somerset,7/24/2021 - 7/30/2021,21,349745,6.00437E-05,-4.22153222,2021,205,1102,7/24/2021, 7/30/2021,
NJ,Somerset,7/31/2021 - 8/6/2021,28,349745,8.00583E-05,-4.096593483,2021,212,1109,7/31/2021, 8/6/2021,
NJ,Somerset,8/7/2021 - 8/13/2021,12,349745,3.43107E-05,-4.464570268,2021,219,1116,8/7/2021, 8/13/2021,
NJ,Somerset,8/14/2021 - 8/20/2021,32,349745,9.14952E-05,-4.038601536,2021,226,1123,8/14/2021, 8/20/2021,
NJ,Somerset,8/21/2021 - 8/27/2021,5,349745,1.42961E-05,-4.84478151,2021,233,1130,8/21/2021, 8/27/2021,
NJ,Somerset,8/28/2021 - 9/3/2021,5,349745,1.42961E-05,-4.84478151,2021,240,1137,8/28/2021, 9/3/2021,
NJ,Somerset,9/4/2021 - 9/10/2021,6,349745,1.71554E-05,-4.765600264,2021,247,1144,9/4/2021, 9/10/2021,
NJ,Somerset,9/11/2021 - 9/17/2021,9,349745,2.5733E-05,-4.589509005,2021,254,1151,9/11/2021, 9/17/2021,
NJ,Somerset,9/18/2021 - 9/24/2021,40,349745,0.000114369,-3.941691523,2021,261,1158,9/18/2021, 9/24/2021,
NJ,Somerset,9/25/2021 - 10/1/2021,6,349745,1.71554E-05,-4.765600264,2021,268,1165,9/25/2021, 10/1/2021,
NJ,Somerset,10/2/2021 - 10/8/2021,27,349745,7.71991E-05,-4.11238775,2021,275,1172,10/2/2021, 10/8/2021,
NJ,Somerset,10/9/2021 - 10/15/2021,10,349745,2.85923E-05,-4.543751514,2021,282,1179,10/9/2021, 10/15/2021,
NJ,Somerset,10/16/2021 - 10/22/2021,3,349745,8.57768E-06,-5.06663026,2021,289,1186,10/16/2021, 10/22/2021,
NJ,Somerset,10/23/2021 - 10/29/2021,5,349745,1.42961E-05,-4.84478151,2021,296,1193,10/23/2021, 10/29/2021,
NJ,Somerset,10/30/2021 - 11/5/2021,7,349745,2.00146E-05,-4.698653474,2021,303,1200,10/30/2021, 11/5/2021,
NJ,Somerset,11/6/2021 - 11/12/2021,1,349745,2.85923E-06,-5.543751514,2021,310,1207,11/6/2021, 11/12/2021,
NJ,Somerset,11/13/2021 - 11/19/2021,1,349745,2.85923E-06,-5.543751514,2021,317,1214,11/13/2021, 11/19/2021,
NJ,Somerset,11/27/2021 - 12/3/2021,1,349745,2.85923E-06,-5.543751514,2021,331,1228,11/27/2021, 12/3/2021,
NJ,Somerset,1/29/2022 - 2/4/2022,1,349745,2.85923E-06,-5.543751514,2022,29,1291,1/29/2022, 2/4/2022,
NJ,Somerset,2/26/2022 - 3/4/2022,3,349745,8.57768E-06,-5.06663026,2022,57,1319,2/26/2022, 3/4/2022,
NJ,Somerset,3/12/2022 - 3/18/2022,2,349745,5.71845E-06,-5.242721519,2022,71,1333,3/12/2022, 3/18/2022,
NJ,Somerset,5/14/2022 - 5/20/2022,1,349745,2.85923E-06,-5.543751514,2022,134,1396,5/14/2022, 5/20/2022,
NJ,Somerset,5/21/2022 - 5/27/2022,5,349745,1.42961E-05,-4.84478151,2022,141,1403,5/21/2022, 5/27/2022,
NJ,Somerset,5/28/2022 - 6/3/2022,9,349745,2.5733E-05,-4.589509005,2022,148,1410,5/28/2022, 6/3/2022,
NJ,Somerset,6/4/2022 - 6/10/2022,7,349745,2.00146E-05,-4.698653474,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Somerset,6/11/2022 - 6/17/2022,10,349745,2.85923E-05,-4.543751514,2022,162,1424,6/11/2022, 6/17/2022,
NJ,Somerset,6/18/2022 - 6/24/2022,7,349745,2.00146E-05,-4.698653474,2022,169,1431,6/18/2022, 6/24/2022,
NJ,Somerset,6/25/2022 - 7/1/2022,7,349745,2.00146E-05,-4.698653474,2022,176,1438,6/25/2022, 7/1/2022,
NJ,Somerset,7/2/2022 - 7/8/2022,7,349745,2.00146E-05,-4.698653474,2022,183,1445,7/2/2022, 7/8/2022,
NJ,Somerset,7/9/2022 - 7/15/2022,4,349745,1.14369E-05,-4.941691523,2022,190,1452,7/9/2022, 7/15/2022,
NJ,Somerset,7/16/2022 - 7/22/2022,9,349745,2.5733E-05,-4.589509005,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Somerset,7/23/2022 - 7/29/2022,6,349745,1.71554E-05,-4.765600264,2022,204,1466,7/23/2022, 7/29/2022,
NJ,Somerset,7/30/2022 - 8/5/2022,3,349745,8.57768E-06,-5.06663026,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Somerset,8/6/2022 - 8/12/2022,2,349745,5.71845E-06,-5.242721519,2022,218,1480,8/6/2022, 8/12/2022,
NJ,Somerset,8/20/2022 - 8/26/2022,3,349745,8.57768E-06,-5.06663026,2022,232,1494,8/20/2022, 8/26/2022,
NJ,Somerset,8/27/2022 - 9/2/2022,11,349745,3.14515E-05,-4.502358829,2022,239,1501,8/27/2022, 9/2/2022,
NJ,Somerset,9/3/2022 - 9/9/2022,5,349745,1.42961E-05,-4.84478151,2022,246,1508,9/3/2022, 9/9/2022,
NJ,Sussex,10/12/2019 - 10/18/2019,1,143213,6.98261E-06,-5.155982442,2019,285,451,10/12/2019, 10/18/2019,
NJ,Sussex,8/8/2020 - 8/14/2020,1,143213,6.98261E-06,-5.155982442,2020,221,752,8/8/2020, 8/14/2020,
NJ,Sussex,8/22/2020 - 8/28/2020,1,143213,6.98261E-06,-5.155982442,2020,235,766,8/22/2020, 8/28/2020,
NJ,Sussex,9/26/2020 - 10/2/2020,1,143213,6.98261E-06,-5.155982442,2020,270,801,9/26/2020, 10/2/2020,
NJ,Sussex,10/10/2020 - 10/16/2020,1,143213,6.98261E-06,-5.155982442,2020,284,815,10/10/2020, 10/16/2020,
NJ,Sussex,10/31/2020 - 11/6/2020,1,143213,6.98261E-06,-5.155982442,2020,305,836,10/31/2020, 11/6/2020,
NJ,Sussex,6/12/2021 - 6/18/2021,1,143213,6.98261E-06,-5.155982442,2021,163,1060,6/12/2021, 6/18/2021,
NJ,Sussex,7/31/2021 - 8/6/2021,1,143213,6.98261E-06,-5.155982442,2021,212,1109,7/31/2021, 8/6/2021,
NJ,Sussex,8/14/2021 - 8/20/2021,2,143213,1.39652E-05,-4.854952447,2021,226,1123,8/14/2021, 8/20/2021,
NJ,Sussex,8/21/2021 - 8/27/2021,1,143213,6.98261E-06,-5.155982442,2021,233,1130,8/21/2021, 8/27/2021,
NJ,Sussex,8/28/2021 - 9/3/2021,4,143213,2.79304E-05,-4.553922451,2021,240,1137,8/28/2021, 9/3/2021,
NJ,Sussex,9/11/2021 - 9/17/2021,2,143213,1.39652E-05,-4.854952447,2021,254,1151,9/11/2021, 9/17/2021,
NJ,Sussex,9/25/2021 - 10/1/2021,2,143213,1.39652E-05,-4.854952447,2021,268,1165,9/25/2021, 10/1/2021,
NJ,Sussex,10/30/2021 - 11/5/2021,1,143213,6.98261E-06,-5.155982442,2021,303,1200,10/30/2021, 11/5/2021,
NJ,Sussex,11/6/2021 - 11/12/2021,12,143213,8.37913E-05,-4.076801196,2021,310,1207,11/6/2021, 11/12/2021,
NJ,Sussex,5/21/2022 - 5/27/2022,1,143213,6.98261E-06,-5.155982442,2022,141,1403,5/21/2022, 5/27/2022,
NJ,Sussex,6/4/2022 - 6/10/2022,1,143213,6.98261E-06,-5.155982442,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Sussex,6/11/2022 - 6/17/2022,2,143213,1.39652E-05,-4.854952447,2022,162,1424,6/11/2022, 6/17/2022,
NJ,Sussex,6/18/2022 - 6/24/2022,1,143213,6.98261E-06,-5.155982442,2022,169,1431,6/18/2022, 6/24/2022,
NJ,Sussex,6/25/2022 - 7/1/2022,3,143213,2.09478E-05,-4.678861188,2022,176,1438,6/25/2022, 7/1/2022,
NJ,Sussex,7/2/2022 - 7/8/2022,2,143213,1.39652E-05,-4.854952447,2022,183,1445,7/2/2022, 7/8/2022,
NJ,Sussex,7/9/2022 - 7/15/2022,2,143213,1.39652E-05,-4.854952447,2022,190,1452,7/9/2022, 7/15/2022,
NJ,Sussex,7/16/2022 - 7/22/2022,1,143213,6.98261E-06,-5.155982442,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Sussex,7/23/2022 - 7/29/2022,2,143213,1.39652E-05,-4.854952447,2022,204,1466,7/23/2022, 7/29/2022,
NJ,Sussex,7/30/2022 - 8/5/2022,2,143213,1.39652E-05,-4.854952447,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Sussex,8/6/2022 - 8/12/2022,2,143213,1.39652E-05,-4.854952447,2022,218,1480,8/6/2022, 8/12/2022,
NJ,Sussex,8/13/2022 - 8/19/2022,3,143213,2.09478E-05,-4.678861188,2022,225,1487,8/13/2022, 8/19/2022,
NJ,Sussex,8/20/2022 - 8/26/2022,3,143213,2.09478E-05,-4.678861188,2022,232,1494,8/20/2022, 8/26/2022,
NJ,Sussex,8/27/2022 - 9/2/2022,1,143213,6.98261E-06,-5.155982442,2022,239,1501,8/27/2022, 9/2/2022,
NJ,Sussex,9/3/2022 - 9/9/2022,4,143213,2.79304E-05,-4.553922451,2022,246,1508,9/3/2022, 9/9/2022,
NJ,Union,8/1/2020 - 8/7/2020,1,583115,1.71493E-06,-5.765754213,2020,214,745,8/1/2020, 8/7/2020,
NJ,Union,8/8/2020 - 8/14/2020,1,583115,1.71493E-06,-5.765754213,2020,221,752,8/8/2020, 8/14/2020,
NJ,Union,8/15/2020 - 8/21/2020,2,583115,3.42986E-06,-5.464724218,2020,228,759,8/15/2020, 8/21/2020,
NJ,Union,8/22/2020 - 8/28/2020,2,583115,3.42986E-06,-5.464724218,2020,235,766,8/22/2020, 8/28/2020,
NJ,Union,8/29/2020 - 9/4/2020,1,583115,1.71493E-06,-5.765754213,2020,242,773,8/29/2020, 9/4/2020,
NJ,Union,9/19/2020 - 9/25/2020,1,583115,1.71493E-06,-5.765754213,2020,263,794,9/19/2020, 9/25/2020,
NJ,Union,9/26/2020 - 10/2/2020,2,583115,3.42986E-06,-5.464724218,2020,270,801,9/26/2020, 10/2/2020,
NJ,Union,10/10/2020 - 10/16/2020,2,583115,3.42986E-06,-5.464724218,2020,284,815,10/10/2020, 10/16/2020,
NJ,Union,10/17/2020 - 10/23/2020,2,583115,3.42986E-06,-5.464724218,2020,291,822,10/17/2020, 10/23/2020,
NJ,Union,5/15/2021 - 5/21/2021,1,583115,1.71493E-06,-5.765754213,2021,135,1032,5/15/2021, 5/21/2021,
NJ,Union,6/5/2021 - 6/11/2021,4,583115,6.85971E-06,-5.163694222,2021,156,1053,6/5/2021, 6/11/2021,
NJ,Union,6/12/2021 - 6/18/2021,4,583115,6.85971E-06,-5.163694222,2021,163,1060,6/12/2021, 6/18/2021,
NJ,Union,6/26/2021 - 7/2/2021,2,583115,3.42986E-06,-5.464724218,2021,177,1074,6/26/2021, 7/2/2021,
NJ,Union,7/3/2021 - 7/9/2021,3,583115,5.14478E-06,-5.288632959,2021,184,1081,7/3/2021, 7/9/2021,
NJ,Union,7/10/2021 - 7/16/2021,4,583115,6.85971E-06,-5.163694222,2021,191,1088,7/10/2021, 7/16/2021,
NJ,Union,7/17/2021 - 7/23/2021,10,583115,1.71493E-05,-4.765754213,2021,198,1095,7/17/2021, 7/23/2021,
NJ,Union,7/24/2021 - 7/30/2021,4,583115,6.85971E-06,-5.163694222,2021,205,1102,7/24/2021, 7/30/2021,
NJ,Union,7/31/2021 - 8/6/2021,10,583115,1.71493E-05,-4.765754213,2021,212,1109,7/31/2021, 8/6/2021,
NJ,Union,8/7/2021 - 8/13/2021,14,583115,2.4009E-05,-4.619626178,2021,219,1116,8/7/2021, 8/13/2021,
NJ,Union,8/14/2021 - 8/20/2021,5,583115,8.57464E-06,-5.066784209,2021,226,1123,8/14/2021, 8/20/2021,
NJ,Union,8/21/2021 - 8/27/2021,6,583115,1.02896E-05,-4.987602963,2021,233,1130,8/21/2021, 8/27/2021,
NJ,Union,8/28/2021 - 9/3/2021,6,583115,1.02896E-05,-4.987602963,2021,240,1137,8/28/2021, 9/3/2021,
NJ,Union,9/4/2021 - 9/10/2021,6,583115,1.02896E-05,-4.987602963,2021,247,1144,9/4/2021, 9/10/2021,
NJ,Union,9/11/2021 - 9/17/2021,9,583115,1.54343E-05,-4.811511704,2021,254,1151,9/11/2021, 9/17/2021,
NJ,Union,9/18/2021 - 9/24/2021,2,583115,3.42986E-06,-5.464724218,2021,261,1158,9/18/2021, 9/24/2021,
NJ,Union,9/25/2021 - 10/1/2021,4,583115,6.85971E-06,-5.163694222,2021,268,1165,9/25/2021, 10/1/2021,
NJ,Union,10/2/2021 - 10/8/2021,8,583115,1.37194E-05,-4.862664226,2021,275,1172,10/2/2021, 10/8/2021,
NJ,Union,10/9/2021 - 10/15/2021,4,583115,6.85971E-06,-5.163694222,2021,282,1179,10/9/2021, 10/15/2021,
NJ,Union,10/16/2021 - 10/22/2021,3,583115,5.14478E-06,-5.288632959,2021,289,1186,10/16/2021, 10/22/2021,
NJ,Union,10/23/2021 - 10/29/2021,2,583115,3.42986E-06,-5.464724218,2021,296,1193,10/23/2021, 10/29/2021,
NJ,Union,10/30/2021 - 11/5/2021,6,583115,1.02896E-05,-4.987602963,2021,303,1200,10/30/2021, 11/5/2021,
NJ,Union,11/27/2021 - 12/3/2021,1,583115,1.71493E-06,-5.765754213,2021,331,1228,11/27/2021, 12/3/2021,
NJ,Union,12/11/2021 - 12/17/2021,1,583115,1.71493E-06,-5.765754213,2021,345,1242,12/11/2021, 12/17/2021,
NJ,Union,5/7/2022 - 5/13/2022,2,583115,3.42986E-06,-5.464724218,2022,127,1389,5/7/2022, 5/13/2022,
NJ,Union,5/21/2022 - 5/27/2022,3,583115,5.14478E-06,-5.288632959,2022,141,1403,5/21/2022, 5/27/2022,
NJ,Union,5/28/2022 - 6/3/2022,5,583115,8.57464E-06,-5.066784209,2022,148,1410,5/28/2022, 6/3/2022,
NJ,Union,6/4/2022 - 6/10/2022,4,583115,6.85971E-06,-5.163694222,2022,155,1417,6/4/2022, 6/10/2022,
NJ,Union,6/11/2022 - 6/17/2022,5,583115,8.57464E-06,-5.066784209,2022,162,1424,6/11/2022, 6/17/2022,
NJ,Union,6/18/2022 - 6/24/2022,3,583115,5.14478E-06,-5.288632959,2022,169,1431,6/18/2022, 6/24/2022,
NJ,Union,6/25/2022 - 7/1/2022,6,583115,1.02896E-05,-4.987602963,2022,176,1438,6/25/2022, 7/1/2022,
NJ,Union,7/2/2022 - 7/8/2022,9,583115,1.54343E-05,-4.811511704,2022,183,1445,7/2/2022, 7/8/2022,
NJ,Union,7/9/2022 - 7/15/2022,4,583115,6.85971E-06,-5.163694222,2022,190,1452,7/9/2022, 7/15/2022,
NJ,Union,7/16/2022 - 7/22/2022,6,583115,1.02896E-05,-4.987602963,2022,197,1459,7/16/2022, 7/22/2022,
NJ,Union,7/23/2022 - 7/29/2022,1,583115,1.71493E-06,-5.765754213,2022,204,1466,7/23/2022, 7/29/2022,
NJ,Union,7/30/2022 - 8/5/2022,3,583115,5.14478E-06,-5.288632959,2022,211,1473,7/30/2022, 8/5/2022,
NJ,Union,8/6/2022 - 8/12/2022,1,583115,1.71493E-06,-5.765754213,2022,218,1480,8/6/2022, 8/12/2022,
NJ,Union,8/13/2022 - 8/19/2022,1,583115,1.71493E-06,-5.765754213,2022,225,1487,8/13/2022, 8/19/2022,
NJ,Union,8/20/2022 - 8/26/2022,2,583115,3.42986E-06,-5.464724218,2022,232,1494,8/20/2022, 8/26/2022,
NJ,Union,8/27/2022 - 9/2/2022,3,583115,5.14478E-06,-5.288632959,2022,239,1501,8/27/2022, 9/2/2022,
NJ,Union,9/3/2022 - 9/9/2022,2,583115,3.42986E-06,-5.464724218,2022,246,1508,9/3/2022, 9/9/2022,
NJ,Warren,6/29/2019 - 7/5/2019,1,109820,9.10581E-06,-5.040681439,2019,180,346,6/29/2019, 7/5/2019,
NJ,Warren,8/3/2019 - 8/9/2019,1,109820,9.10581E-06,-5.040681439,2019,215,381,8/3/2019, 8/9/2019,
NJ,Warren,8/17/2019 - 8/23/2019,1,109820,9.10581E-06,-5.040681439,2019,229,395,8/17/2019, 8/23/2019,
NJ,Warren,8/31/2019 - 9/6/2019,1,109820,9.10581E-06,-5.040681439,2019,243,409,8/31/2019, 9/6/2019,
NJ,Warren,9/21/2019 - 9/27/2019,3,109820,2.73174E-05,-4.563560185,2019,264,430,9/21/2019, 9/27/2019,
NJ,Warren,9/28/2019 - 10/4/2019,1,109820,9.10581E-06,-5.040681439,2019,271,437,9/28/2019, 10/4/2019,
NJ,Warren,10/5/2019 - 10/11/2019,1,109820,9.10581E-06,-5.040681439,2019,278,444,10/5/2019, 10/11/2019,
NJ,Warren,10/19/2019 - 10/25/2019,1,109820,9.10581E-06,-5.040681439,2019,292,458,10/19/2019, 10/25/2019,
NJ,Warren,6/20/2020 - 6/26/2020,1,109820,9.10581E-06,-5.040681439,2020,172,703,6/20/2020, 6/26/2020,
NJ,Warren,7/4/2020 - 7/10/2020,3,109820,2.73174E-05,-4.563560185,2020,186,717,7/4/2020, 7/10/2020,
NJ,Warren,7/11/2020 - 7/17/2020,2,109820,1.82116E-05,-4.739651444,2020,193,724,7/11/2020, 7/17/2020,
NJ,Warren,7/18/2020 - 7/24/2020,4,109820,3.64232E-05,-4.438621448,2020,200,731,7/18/2020, 7/24/2020,
NJ,Warren,7/25/2020 - 7/31/2020,1,109820,9.10581E-06,-5.040681439,2020,207,738,7/25/2020, 7/31/2020,
NJ,Warren,8/1/2020 - 8/7/2020,2,109820,1.82116E-05,-4.739651444,2020,214,745,8/1/2020, 8/7/2020,
NJ,Warren,8/8/2020 - 8/14/2020,2,109820,1.82116E-05,-4.739651444,2020,221,752,8/8/2020, 8/14/2020,
NJ,Warren,8/15/2020 - 8/21/2020,4,109820,3.64232E-05,-4.438621448,2020,228,759,8/15/2020, 8/21/2020,
NJ,Warren,8/22/2020 - 8/28/2020,5,109820,4.5529E-05,-4.341711435,2020,235,766,8/22/2020, 8/28/2020,
NJ,Warren,8/29/2020 - 9/4/2020,4,109820,3.64232E-05,-4.438621448,2020,242,773,8/29/2020, 9/4/2020,
NJ,Warren,9/5/2020 - 9/11/2020,7,109820,6.37407E-05,-4.195583399,2020,249,780,9/5/2020, 9/11/2020,
NJ,Warren,9/12/2020 - 9/18/2020,7,109820,6.37407E-05,-4.195583399,2020,256,787,9/12/2020, 9/18/2020,
NJ,Warren,9/19/2020 - 9/25/2020,3,109820,2.73174E-05,-4.563560185,2020,263,794,9/19/2020, 9/25/2020,
NJ,Warren,9/26/2020 - 10/2/2020,1,109820,9.10581E-06,-5.040681439,2020,270,801,9/26/2020, 10/2/2020,
NJ,Warren,10/3/2020 - 10/9/2020,2,109820,1.82116E-05,-4.739651444,2020,277,808,10/3/2020, 10/9/2020,
NJ,Warren,10/10/2020 - 10/16/2020,3,109820,2.73174E-05,-4.563560185,2020,284,815,10/10/2020, 10/16/2020,
NJ,Warren,10/17/2020 - 10/23/2020,2,109820,1.82116E-05,-4.739651444,2020,291,822,10/17/2020, 10/23/2020,
NJ,Warren,10/24/2020 - 10/30/2020,4,109820,3.64232E-05,-4.438621448,2020,298,829,10/24/2020, 10/30/2020,
NJ,Warren,11/28/2020 - 12/4/2020,1,109820,9.10581E-06,-5.040681439,2020,333,864,11/28/2020, 12/4/2020,
NJ,Warren,12/5/2020 - 12/11/2020,1,109820,9.10581E-06,-5.040681439,2020,340,871,12/5/2020, 12/11/2020,
NJ,Warren,3/13/2021 - 3/19/2021,1,109820,9.10581E-06,-5.040681439,2021,72,969,3/13/2021, 3/19/2021,
NJ,Warren,3/27/2021 - 4/2/2021,1,109820,9.10581E-06,-5.040681439,2021,86,983,3/27/2021, 4/2/2021,
NJ,Warren,4/17/2021 - 4/23/2021,14,109820,0.000127481,-3.894553404,2021,107,1004,4/17/2021, 4/23/2021,
NJ,Warren,5/22/2021 - 5/28/2021,3,109820,2.73174E-05,-4.563560185,2021,142,1039,5/22/2021, 5/28/2021,
NJ,Warren,6/26/2021 - 7/2/2021,1,109820,9.10581E-06,-5.040681439,2021,177,1074,6/26/2021, 7/2/2021,
