ObservedDate,County,State,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion,Count2
6/8/2019,Philadelphia,PA,2019,159,11/7/2017,9/22/2014,578,1720,6
6/9/2019,Bucks,PA,2019,160,11/7/2017,9/22/2014,579,1721,1
6/9/2019,Chester,PA,2019,160,11/7/2017,9/22/2014,579,1721,1
6/9/2019,Lancaster,PA,2019,160,11/7/2017,9/22/2014,579,1721,1
6/9/2019,Montgomery,PA,2019,160,11/7/2017,9/22/2014,579,1721,1
6/9/2019,Philadelphia,PA,2019,160,11/7/2017,9/22/2014,579,1721,3
6/10/2019,Delaware,PA,2019,161,11/7/2017,9/22/2014,580,1722,1
6/11/2019,Berks,PA,2019,162,11/7/2017,9/22/2014,581,1723,1
6/11/2019,Delaware,PA,2019,162,11/7/2017,9/22/2014,581,1723,1
6/11/2019,Montgomery,PA,2019,162,11/7/2017,9/22/2014,581,1723,1
6/11/2019,Northampton,PA,2019,162,11/7/2017,9/22/2014,581,1723,1
6/11/2019,Philadelphia,PA,2019,162,11/7/2017,9/22/2014,581,1723,2
6/12/2019,Chester,PA,2019,163,11/7/2017,9/22/2014,582,1724,1
6/12/2019,Northampton,PA,2019,163,11/7/2017,9/22/2014,582,1724,1
6/12/2019,Berks,PA,2019,163,11/7/2017,9/22/2014,582,1724,2
6/13/2019,Montgomery,PA,2019,164,11/7/2017,9/22/2014,583,1725,1
6/14/2019,Lancaster,PA,2019,165,11/7/2017,9/22/2014,584,1726,1
6/14/2019,Chester,PA,2019,165,11/7/2017,9/22/2014,584,1726,2
6/14/2019,Northampton,PA,2019,165,11/7/2017,9/22/2014,584,1726,2
6/15/2019,Montgomery,PA,2019,166,11/7/2017,9/22/2014,585,1727,5
6/16/2019,Berks,PA,2019,167,11/7/2017,9/22/2014,586,1728,1
6/16/2019,Bucks,PA,2019,167,11/7/2017,9/22/2014,586,1728,1
6/16/2019,Delaware,PA,2019,167,11/7/2017,9/22/2014,586,1728,1
6/16/2019,Lancaster,PA,2019,167,11/7/2017,9/22/2014,586,1728,1
6/16/2019,Chester,PA,2019,167,11/7/2017,9/22/2014,586,1728,2
6/16/2019,Montgomery,PA,2019,167,11/7/2017,9/22/2014,586,1728,6
6/17/2019,Chester,PA,2019,168,11/7/2017,9/22/2014,587,1729,1
6/17/2019,Northampton,PA,2019,168,11/7/2017,9/22/2014,587,1729,1
6/18/2019,Chester,PA,2019,169,11/7/2017,9/22/2014,588,1730,1
6/20/2019,Chester,PA,2019,171,11/7/2017,9/22/2014,590,1732,2
6/20/2019,Northampton,PA,2019,171,11/7/2017,9/22/2014,590,1732,2
6/21/2019,Chester,PA,2019,172,11/7/2017,9/22/2014,591,1733,1
6/21/2019,Philadelphia,PA,2019,172,11/7/2017,9/22/2014,591,1733,1
6/22/2019,Bucks,PA,2019,173,11/7/2017,9/22/2014,592,1734,1
6/22/2019,Chester,PA,2019,173,11/7/2017,9/22/2014,592,1734,1
6/22/2019,Lancaster,PA,2019,173,11/7/2017,9/22/2014,592,1734,1
6/22/2019,Philadelphia,PA,2019,173,11/7/2017,9/22/2014,592,1734,1
6/23/2019,Bucks,PA,2019,174,11/7/2017,9/22/2014,593,1735,1
6/23/2019,Lancaster,PA,2019,174,11/7/2017,9/22/2014,593,1735,1
6/23/2019,Northampton,PA,2019,174,11/7/2017,9/22/2014,593,1735,1
6/23/2019,Montgomery,PA,2019,174,11/7/2017,9/22/2014,593,1735,5
6/24/2019,Chester,PA,2019,175,11/7/2017,9/22/2014,594,1736,1
6/24/2019,Delaware,PA,2019,175,11/7/2017,9/22/2014,594,1736,1
6/25/2019,Chester,PA,2019,176,11/7/2017,9/22/2014,595,1737,1
6/25/2019,Lancaster,PA,2019,176,11/7/2017,9/22/2014,595,1737,1
6/25/2019,Philadelphia,PA,2019,176,11/7/2017,9/22/2014,595,1737,1
6/25/2019,Montgomery,PA,2019,176,11/7/2017,9/22/2014,595,1737,2
6/26/2019,Montgomery,PA,2019,177,11/7/2017,9/22/2014,596,1738,1
6/26/2019,Northampton,PA,2019,177,11/7/2017,9/22/2014,596,1738,1
6/27/2019,Montgomery,PA,2019,178,11/7/2017,9/22/2014,597,1739,1
6/27/2019,Philadelphia,PA,2019,178,11/7/2017,9/22/2014,597,1739,2
6/27/2019,Northampton,PA,2019,178,11/7/2017,9/22/2014,597,1739,4
6/28/2019,Lancaster,PA,2019,179,11/7/2017,9/22/2014,598,1740,1
6/28/2019,Chester,PA,2019,179,11/7/2017,9/22/2014,598,1740,2
6/28/2019,Montgomery,PA,2019,179,11/7/2017,9/22/2014,598,1740,2
6/29/2019,Montgomery,PA,2019,180,11/7/2017,9/22/2014,599,1741,1
6/29/2019,Northampton,PA,2019,180,11/7/2017,9/22/2014,599,1741,1
6/30/2019,Lehigh,PA,2019,181,11/7/2017,9/22/2014,600,1742,1
6/30/2019,Berks,PA,2019,181,11/7/2017,9/22/2014,600,1742,2
6/30/2019,Philadelphia,PA,2019,181,11/7/2017,9/22/2014,600,1742,3
7/1/2019,Bucks,PA,2019,182,11/7/2017,9/22/2014,601,1743,1
7/1/2019,Chester,PA,2019,182,11/7/2017,9/22/2014,601,1743,1
7/2/2019,Berks,PA,2019,183,11/7/2017,9/22/2014,602,1744,1
7/2/2019,Chester,PA,2019,183,11/7/2017,9/22/2014,602,1744,1
7/2/2019,Montgomery,PA,2019,183,11/7/2017,9/22/2014,602,1744,2
7/3/2019,Berks,PA,2019,184,11/7/2017,9/22/2014,603,1745,1
7/3/2019,Bucks,PA,2019,184,11/7/2017,9/22/2014,603,1745,1
7/3/2019,Montgomery,PA,2019,184,11/7/2017,9/22/2014,603,1745,1
7/3/2019,Northampton,PA,2019,184,11/7/2017,9/22/2014,603,1745,1
7/3/2019,Philadelphia,PA,2019,184,11/7/2017,9/22/2014,603,1745,1
7/4/2019,Montgomery,PA,2019,185,11/7/2017,9/22/2014,604,1746,2
7/5/2019,Montgomery,PA,2019,186,11/7/2017,9/22/2014,605,1747,1
7/5/2019,Philadelphia,PA,2019,186,11/7/2017,9/22/2014,605,1747,1
7/5/2019,Chester,PA,2019,186,11/7/2017,9/22/2014,605,1747,2
7/5/2019,Lehigh,PA,2019,186,11/7/2017,9/22/2014,605,1747,2
7/6/2019,Chester,PA,2019,187,11/7/2017,9/22/2014,606,1748,1
7/6/2019,Philadelphia,PA,2019,187,11/7/2017,9/22/2014,606,1748,3
7/6/2019,Montgomery,PA,2019,187,11/7/2017,9/22/2014,606,1748,4
7/7/2019,Lehigh,PA,2019,188,11/7/2017,9/22/2014,607,1749,1
7/7/2019,Chester,PA,2019,188,11/7/2017,9/22/2014,607,1749,3
7/7/2019,Philadelphia,PA,2019,188,11/7/2017,9/22/2014,607,1749,3
7/7/2019,Montgomery,PA,2019,188,11/7/2017,9/22/2014,607,1749,4
7/8/2019,Chester,PA,2019,189,11/7/2017,9/22/2014,608,1750,1
7/8/2019,Northampton,PA,2019,189,11/7/2017,9/22/2014,608,1750,1
7/8/2019,Philadelphia,PA,2019,189,11/7/2017,9/22/2014,608,1750,1
7/9/2019,Montgomery,PA,2019,190,11/7/2017,9/22/2014,609,1751,2
7/10/2019,Lehigh,PA,2019,191,11/7/2017,9/22/2014,610,1752,1
7/10/2019,Montgomery,PA,2019,191,11/7/2017,9/22/2014,610,1752,1
7/10/2019,Northampton,PA,2019,191,11/7/2017,9/22/2014,610,1752,1
7/10/2019,Philadelphia,PA,2019,191,11/7/2017,9/22/2014,610,1752,2
7/10/2019,Chester,PA,2019,191,11/7/2017,9/22/2014,610,1752,6
7/11/2019,Montgomery,PA,2019,192,11/7/2017,9/22/2014,611,1753,1
7/11/2019,Philadelphia,PA,2019,192,11/7/2017,9/22/2014,611,1753,1
7/11/2019,Chester,PA,2019,192,11/7/2017,9/22/2014,611,1753,2
7/12/2019,Montgomery,PA,2019,193,11/7/2017,9/22/2014,612,1754,2
7/13/2019,Bucks,PA,2019,194,11/7/2017,9/22/2014,613,1755,1
7/13/2019,Lancaster,PA,2019,194,11/7/2017,9/22/2014,613,1755,1
7/13/2019,Berks,PA,2019,194,11/7/2017,9/22/2014,613,1755,2
7/13/2019,Northampton,PA,2019,194,11/7/2017,9/22/2014,613,1755,3
7/13/2019,Philadelphia,PA,2019,194,11/7/2017,9/22/2014,613,1755,3
7/13/2019,Montgomery,PA,2019,194,11/7/2017,9/22/2014,613,1755,4
7/14/2019,Bucks,PA,2019,195,11/7/2017,9/22/2014,614,1756,1
7/14/2019,Lancaster,PA,2019,195,11/7/2017,9/22/2014,614,1756,1
7/14/2019,Northampton,PA,2019,195,11/7/2017,9/22/2014,614,1756,1
7/14/2019,Chester,PA,2019,195,11/7/2017,9/22/2014,614,1756,4
7/14/2019,Montgomery,PA,2019,195,11/7/2017,9/22/2014,614,1756,5
7/15/2019,Philadelphia,PA,2019,196,11/7/2017,9/22/2014,615,1757,2
7/16/2019,Chester,PA,2019,197,11/7/2017,9/22/2014,616,1758,1
7/16/2019,Philadelphia,PA,2019,197,11/7/2017,9/22/2014,616,1758,1
7/17/2019,Berks,PA,2019,198,11/7/2017,9/22/2014,617,1759,1
7/18/2019,Montgomery,PA,2019,199,11/7/2017,9/22/2014,618,1760,1
7/18/2019,Chester,PA,2019,199,11/7/2017,9/22/2014,618,1760,2
7/19/2019,Chester,PA,2019,200,11/7/2017,9/22/2014,619,1761,3
7/20/2019,Berks,PA,2019,201,11/7/2017,9/22/2014,620,1762,1
7/20/2019,Bucks,PA,2019,201,11/7/2017,9/22/2014,620,1762,1
7/20/2019,Chester,PA,2019,201,11/7/2017,9/22/2014,620,1762,1
7/20/2019,Montgomery,PA,2019,201,11/7/2017,9/22/2014,620,1762,1
7/20/2019,Northampton,PA,2019,201,11/7/2017,9/22/2014,620,1762,1
7/20/2019,Philadelphia,PA,2019,201,11/7/2017,9/22/2014,620,1762,1
7/21/2019,Bucks,PA,2019,202,11/7/2017,9/22/2014,621,1763,1
7/21/2019,Lehigh,PA,2019,202,11/7/2017,9/22/2014,621,1763,1
7/21/2019,Montgomery,PA,2019,202,11/7/2017,9/22/2014,621,1763,3
7/22/2019,Northampton,PA,2019,203,11/7/2017,9/22/2014,622,1764,1
7/22/2019,Chester,PA,2019,203,11/7/2017,9/22/2014,622,1764,3
7/23/2019,Chester,PA,2019,204,11/7/2017,9/22/2014,623,1765,1
7/23/2019,Lancaster,PA,2019,204,11/7/2017,9/22/2014,623,1765,1
7/23/2019,Lehigh,PA,2019,204,11/7/2017,9/22/2014,623,1765,1
7/23/2019,Montgomery,PA,2019,204,11/7/2017,9/22/2014,623,1765,1
7/23/2019,Philadelphia,PA,2019,204,11/7/2017,9/22/2014,623,1765,1
7/23/2019,Northampton,PA,2019,204,11/7/2017,9/22/2014,623,1765,3
7/24/2019,Berks,PA,2019,205,11/7/2017,9/22/2014,624,1766,1
7/24/2019,Bucks,PA,2019,205,11/7/2017,9/22/2014,624,1766,1
7/24/2019,Chester,PA,2019,205,11/7/2017,9/22/2014,624,1766,1
7/24/2019,Delaware,PA,2019,205,11/7/2017,9/22/2014,624,1766,1
7/24/2019,Montgomery,PA,2019,205,11/7/2017,9/22/2014,624,1766,1
7/24/2019,Philadelphia,PA,2019,205,11/7/2017,9/22/2014,624,1766,2
7/25/2019,Bucks,PA,2019,206,11/7/2017,9/22/2014,625,1767,1
7/25/2019,Montgomery,PA,2019,206,11/7/2017,9/22/2014,625,1767,1
7/25/2019,Philadelphia,PA,2019,206,11/7/2017,9/22/2014,625,1767,1
7/25/2019,Northampton,PA,2019,206,11/7/2017,9/22/2014,625,1767,5
7/26/2019,Berks,PA,2019,207,11/7/2017,9/22/2014,626,1768,1
7/26/2019,Lancaster,PA,2019,207,11/7/2017,9/22/2014,626,1768,1
7/27/2019,Delaware,PA,2019,208,11/7/2017,9/22/2014,627,1769,1
7/27/2019,Lehigh,PA,2019,208,11/7/2017,9/22/2014,627,1769,1
7/27/2019,Chester,PA,2019,208,11/7/2017,9/22/2014,627,1769,3
7/27/2019,Montgomery,PA,2019,208,11/7/2017,9/22/2014,627,1769,3
7/28/2019,Lehigh,PA,2019,209,11/7/2017,9/22/2014,628,1770,1
7/28/2019,Chester,PA,2019,209,11/7/2017,9/22/2014,628,1770,2
7/28/2019,Montgomery,PA,2019,209,11/7/2017,9/22/2014,628,1770,2
7/29/2019,Chester,PA,2019,210,11/7/2017,9/22/2014,629,1771,2
7/29/2019,Lancaster,PA,2019,210,11/7/2017,9/22/2014,629,1771,2
7/29/2019,Montgomery,PA,2019,210,11/7/2017,9/22/2014,629,1771,2
7/29/2019,Philadelphia,PA,2019,210,11/7/2017,9/22/2014,629,1771,2
7/29/2019,Northampton,PA,2019,210,11/7/2017,9/22/2014,629,1771,3
7/30/2019,Berks,PA,2019,211,11/7/2017,9/22/2014,630,1772,1
7/30/2019,Montgomery,PA,2019,211,11/7/2017,9/22/2014,630,1772,1
7/30/2019,Northampton,PA,2019,211,11/7/2017,9/22/2014,630,1772,1
7/30/2019,Chester,PA,2019,211,11/7/2017,9/22/2014,630,1772,2
7/30/2019,Delaware,PA,2019,211,11/7/2017,9/22/2014,630,1772,2
7/31/2019,Philadelphia,PA,2019,212,11/7/2017,9/22/2014,631,1773,1
7/31/2019,Chester,PA,2019,212,11/7/2017,9/22/2014,631,1773,2
7/31/2019,Montgomery,PA,2019,212,11/7/2017,9/22/2014,631,1773,2
8/1/2019,Bucks,PA,2019,213,11/7/2017,9/22/2014,632,1774,1
8/1/2019,Philadelphia,PA,2019,213,11/7/2017,9/22/2014,632,1774,1
8/1/2019,Chester,PA,2019,213,11/7/2017,9/22/2014,632,1774,4
8/2/2019,Bucks,PA,2019,214,11/7/2017,9/22/2014,633,1775,1
8/2/2019,Lancaster,PA,2019,214,11/7/2017,9/22/2014,633,1775,1
8/2/2019,Lehigh,PA,2019,214,11/7/2017,9/22/2014,633,1775,1
8/2/2019,Northampton,PA,2019,214,11/7/2017,9/22/2014,633,1775,1
8/2/2019,Montgomery,PA,2019,214,11/7/2017,9/22/2014,633,1775,2
8/2/2019,Chester,PA,2019,214,11/7/2017,9/22/2014,633,1775,4
8/3/2019,Delaware,PA,2019,215,11/7/2017,9/22/2014,634,1776,1
8/3/2019,Lehigh,PA,2019,215,11/7/2017,9/22/2014,634,1776,2
8/3/2019,Montgomery,PA,2019,215,11/7/2017,9/22/2014,634,1776,2
8/3/2019,Northampton,PA,2019,215,11/7/2017,9/22/2014,634,1776,3
8/3/2019,Philadelphia,PA,2019,215,11/7/2017,9/22/2014,634,1776,3
8/3/2019,Chester,PA,2019,215,11/7/2017,9/22/2014,634,1776,4
8/4/2019,Chester,PA,2019,216,11/7/2017,9/22/2014,635,1777,1
8/4/2019,Northampton,PA,2019,216,11/7/2017,9/22/2014,635,1777,1
8/4/2019,Philadelphia,PA,2019,216,11/7/2017,9/22/2014,635,1777,1
8/5/2019,Berks,PA,2019,217,11/7/2017,9/22/2014,636,1778,1
8/5/2019,Bucks,PA,2019,217,11/7/2017,9/22/2014,636,1778,1
8/5/2019,Delaware,PA,2019,217,11/7/2017,9/22/2014,636,1778,1
8/5/2019,Lancaster,PA,2019,217,11/7/2017,9/22/2014,636,1778,1
8/5/2019,Philadelphia,PA,2019,217,11/7/2017,9/22/2014,636,1778,1
8/5/2019,Montgomery,PA,2019,217,11/7/2017,9/22/2014,636,1778,2
8/5/2019,Chester,PA,2019,217,11/7/2017,9/22/2014,636,1778,3
8/6/2019,Delaware,PA,2019,218,11/7/2017,9/22/2014,637,1779,1
8/6/2019,Lehigh,PA,2019,218,11/7/2017,9/22/2014,637,1779,1
8/6/2019,Bucks,PA,2019,218,11/7/2017,9/22/2014,637,1779,2
8/6/2019,Chester,PA,2019,218,11/7/2017,9/22/2014,637,1779,2
8/6/2019,Montgomery,PA,2019,218,11/7/2017,9/22/2014,637,1779,2
8/6/2019,Philadelphia,PA,2019,218,11/7/2017,9/22/2014,637,1779,2
8/7/2019,Chester,PA,2019,219,11/7/2017,9/22/2014,638,1780,1
8/7/2019,Philadelphia,PA,2019,219,11/7/2017,9/22/2014,638,1780,1
8/7/2019,Montgomery,PA,2019,219,11/7/2017,9/22/2014,638,1780,2
8/8/2019,Berks,PA,2019,220,11/7/2017,9/22/2014,639,1781,1
8/8/2019,Delaware,PA,2019,220,11/7/2017,9/22/2014,639,1781,1
8/8/2019,Lancaster,PA,2019,220,11/7/2017,9/22/2014,639,1781,1
8/8/2019,Bucks,PA,2019,220,11/7/2017,9/22/2014,639,1781,2
8/8/2019,Chester,PA,2019,220,11/7/2017,9/22/2014,639,1781,2
8/8/2019,Lehigh,PA,2019,220,11/7/2017,9/22/2014,639,1781,2
8/8/2019,Northampton,PA,2019,220,11/7/2017,9/22/2014,639,1781,3
8/8/2019,Montgomery,PA,2019,220,11/7/2017,9/22/2014,639,1781,4
8/9/2019,Lancaster,PA,2019,221,11/7/2017,9/22/2014,640,1782,1
8/9/2019,Montgomery,PA,2019,221,11/7/2017,9/22/2014,640,1782,1
8/9/2019,Northampton,PA,2019,221,11/7/2017,9/22/2014,640,1782,1
8/9/2019,Bucks,PA,2019,221,11/7/2017,9/22/2014,640,1782,2
8/9/2019,Chester,PA,2019,221,11/7/2017,9/22/2014,640,1782,2
8/10/2019,Bucks,PA,2019,222,11/7/2017,9/22/2014,641,1783,1
8/10/2019,Lebanon,PA,2019,222,11/7/2017,9/22/2014,641,1783,2
8/10/2019,Northampton,PA,2019,222,11/7/2017,9/22/2014,641,1783,2
8/10/2019,Chester,PA,2019,222,11/7/2017,9/22/2014,641,1783,3
8/10/2019,Montgomery,PA,2019,222,11/7/2017,9/22/2014,641,1783,5
8/11/2019,Bucks,PA,2019,223,11/7/2017,9/22/2014,642,1784,1
8/11/2019,Lehigh,PA,2019,223,11/7/2017,9/22/2014,642,1784,1
8/11/2019,Montgomery,PA,2019,223,11/7/2017,9/22/2014,642,1784,3
8/11/2019,Northampton,PA,2019,223,11/7/2017,9/22/2014,642,1784,3
8/12/2019,Montgomery,PA,2019,224,11/7/2017,9/22/2014,643,1785,7
8/14/2019,Delaware,PA,2019,226,11/7/2017,9/22/2014,645,1787,1
8/14/2019,Lancaster,PA,2019,226,11/7/2017,9/22/2014,645,1787,1
8/14/2019,Northampton,PA,2019,226,11/7/2017,9/22/2014,645,1787,1
8/14/2019,Chester,PA,2019,226,11/7/2017,9/22/2014,645,1787,2
8/14/2019,Montgomery,PA,2019,226,11/7/2017,9/22/2014,645,1787,3
8/15/2019,Delaware,PA,2019,227,11/7/2017,9/22/2014,646,1788,1
8/15/2019,Lehigh,PA,2019,227,11/7/2017,9/22/2014,646,1788,1
8/15/2019,Montgomery,PA,2019,227,11/7/2017,9/22/2014,646,1788,2
8/15/2019,Chester,PA,2019,227,11/7/2017,9/22/2014,646,1788,7
8/16/2019,Montgomery,PA,2019,228,11/7/2017,9/22/2014,647,1789,2
8/17/2019,Berks,PA,2019,229,11/7/2017,9/22/2014,648,1790,1
8/17/2019,Carbon,PA,2019,229,11/7/2017,9/22/2014,648,1790,1
8/17/2019,Lehigh,PA,2019,229,11/7/2017,9/22/2014,648,1790,1
8/17/2019,Schuylkill,PA,2019,229,11/7/2017,9/22/2014,648,1790,1
8/17/2019,Chester,PA,2019,229,11/7/2017,9/22/2014,648,1790,2
8/17/2019,Philadelphia,PA,2019,229,11/7/2017,9/22/2014,648,1790,4
8/17/2019,Montgomery,PA,2019,229,11/7/2017,9/22/2014,648,1790,8
8/18/2019,Delaware,PA,2019,230,11/7/2017,9/22/2014,649,1791,1
8/18/2019,Lehigh,PA,2019,230,11/7/2017,9/22/2014,649,1791,1
8/18/2019,Northampton,PA,2019,230,11/7/2017,9/22/2014,649,1791,1
8/19/2019,Bucks,PA,2019,231,11/7/2017,9/22/2014,650,1792,1
8/19/2019,Northampton,PA,2019,231,11/7/2017,9/22/2014,650,1792,1
8/19/2019,Philadelphia,PA,2019,231,11/7/2017,9/22/2014,650,1792,1
8/19/2019,Lancaster,PA,2019,231,11/7/2017,9/22/2014,650,1792,2
8/19/2019,Montgomery,PA,2019,231,11/7/2017,9/22/2014,650,1792,2
8/20/2019,Philadelphia,PA,2019,232,11/7/2017,9/22/2014,651,1793,2
8/22/2019,Berks,PA,2019,234,11/7/2017,9/22/2014,653,1795,1
8/22/2019,Lancaster,PA,2019,234,11/7/2017,9/22/2014,653,1795,1
8/22/2019,Montgomery,PA,2019,234,11/7/2017,9/22/2014,653,1795,1
8/23/2019,Carbon,PA,2019,235,11/7/2017,9/22/2014,654,1796,1
8/23/2019,Chester,PA,2019,235,11/7/2017,9/22/2014,654,1796,1
8/23/2019,Lancaster,PA,2019,235,11/7/2017,9/22/2014,654,1796,1
8/23/2019,Lehigh,PA,2019,235,11/7/2017,9/22/2014,654,1796,1
8/24/2019,Bucks,PA,2019,236,11/7/2017,9/22/2014,655,1797,1
8/24/2019,Lehigh,PA,2019,236,11/7/2017,9/22/2014,655,1797,1
8/24/2019,Chester,PA,2019,236,11/7/2017,9/22/2014,655,1797,2
8/24/2019,Montgomery,PA,2019,236,11/7/2017,9/22/2014,655,1797,7
8/25/2019,Lancaster,PA,2019,237,11/7/2017,9/22/2014,656,1798,1
8/25/2019,Philadelphia,PA,2019,237,11/7/2017,9/22/2014,656,1798,1
8/25/2019,Berks,PA,2019,237,11/7/2017,9/22/2014,656,1798,3
8/25/2019,Montgomery,PA,2019,237,11/7/2017,9/22/2014,656,1798,10
8/26/2019,Bucks,PA,2019,238,11/7/2017,9/22/2014,657,1799,1
8/26/2019,Chester,PA,2019,238,11/7/2017,9/22/2014,657,1799,1
8/26/2019,Lancaster,PA,2019,238,11/7/2017,9/22/2014,657,1799,2
8/26/2019,Montgomery,PA,2019,238,11/7/2017,9/22/2014,657,1799,3
8/26/2019,Northampton,PA,2019,238,11/7/2017,9/22/2014,657,1799,5
8/27/2019,Delaware,PA,2019,239,11/7/2017,9/22/2014,658,1800,1
8/27/2019,Lancaster,PA,2019,239,11/7/2017,9/22/2014,658,1800,1
8/27/2019,Montgomery,PA,2019,239,11/7/2017,9/22/2014,658,1800,3
8/27/2019,Northampton,PA,2019,239,11/7/2017,9/22/2014,658,1800,3
8/28/2019,Berks,PA,2019,240,11/7/2017,9/22/2014,659,1801,1
8/28/2019,Bucks,PA,2019,240,11/7/2017,9/22/2014,659,1801,1
8/28/2019,Lehigh,PA,2019,240,11/7/2017,9/22/2014,659,1801,1
8/28/2019,Northampton,PA,2019,240,11/7/2017,9/22/2014,659,1801,1
8/28/2019,Delaware,PA,2019,240,11/7/2017,9/22/2014,659,1801,2
8/28/2019,Montgomery,PA,2019,240,11/7/2017,9/22/2014,659,1801,3
8/28/2019,Philadelphia,PA,2019,240,11/7/2017,9/22/2014,659,1801,3
8/29/2019,Lehigh,PA,2019,241,11/7/2017,9/22/2014,660,1802,1
8/29/2019,Lancaster,PA,2019,241,11/7/2017,9/22/2014,660,1802,2
8/29/2019,Montgomery,PA,2019,241,11/7/2017,9/22/2014,660,1802,3
8/30/2019,Bucks,PA,2019,242,11/7/2017,9/22/2014,661,1803,1
8/30/2019,Chester,PA,2019,242,11/7/2017,9/22/2014,661,1803,1
8/30/2019,Lancaster,PA,2019,242,11/7/2017,9/22/2014,661,1803,1
8/30/2019,Lebanon,PA,2019,242,11/7/2017,9/22/2014,661,1803,1
8/30/2019,Montgomery,PA,2019,242,11/7/2017,9/22/2014,661,1803,5
8/31/2019,Delaware,PA,2019,243,11/7/2017,9/22/2014,662,1804,1
8/31/2019,Lancaster,PA,2019,243,11/7/2017,9/22/2014,662,1804,1
8/31/2019,Chester,PA,2019,243,11/7/2017,9/22/2014,662,1804,2
8/31/2019,Northampton,PA,2019,243,11/7/2017,9/22/2014,662,1804,2
8/31/2019,Berks,PA,2019,243,11/7/2017,9/22/2014,662,1804,3
8/31/2019,Montgomery,PA,2019,243,11/7/2017,9/22/2014,662,1804,3
8/31/2019,Philadelphia,PA,2019,243,11/7/2017,9/22/2014,662,1804,3
9/1/2019,Berks,PA,2019,244,11/7/2017,9/22/2014,663,1805,1
9/1/2019,Delaware,PA,2019,244,11/7/2017,9/22/2014,663,1805,1
9/1/2019,Northampton,PA,2019,244,11/7/2017,9/22/2014,663,1805,1
9/1/2019,Lancaster,PA,2019,244,11/7/2017,9/22/2014,663,1805,2
9/1/2019,Lehigh,PA,2019,244,11/7/2017,9/22/2014,663,1805,2
9/1/2019,Montgomery,PA,2019,244,11/7/2017,9/22/2014,663,1805,2
9/2/2019,Lehigh,PA,2019,245,11/7/2017,9/22/2014,664,1806,1
9/2/2019,Montgomery,PA,2019,245,11/7/2017,9/22/2014,664,1806,1
9/2/2019,Northampton,PA,2019,245,11/7/2017,9/22/2014,664,1806,1
9/3/2019,Berks,PA,2019,246,11/7/2017,9/22/2014,665,1807,1
9/3/2019,Delaware,PA,2019,246,11/7/2017,9/22/2014,665,1807,1
9/3/2019,Northampton,PA,2019,246,11/7/2017,9/22/2014,665,1807,2
9/3/2019,Montgomery,PA,2019,246,11/7/2017,9/22/2014,665,1807,3
9/3/2019,Philadelphia,PA,2019,246,11/7/2017,9/22/2014,665,1807,4
9/4/2019,Northampton,PA,2019,247,11/7/2017,9/22/2014,666,1808,1
9/4/2019,Philadelphia,PA,2019,247,11/7/2017,9/22/2014,666,1808,1
9/4/2019,Chester,PA,2019,247,11/7/2017,9/22/2014,666,1808,2
9/4/2019,Montgomery,PA,2019,247,11/7/2017,9/22/2014,666,1808,2
9/5/2019,Lancaster,PA,2019,248,11/7/2017,9/22/2014,667,1809,1
9/5/2019,Lehigh,PA,2019,248,11/7/2017,9/22/2014,667,1809,1
9/5/2019,Montgomery,PA,2019,248,11/7/2017,9/22/2014,667,1809,1
9/5/2019,Northampton,PA,2019,248,11/7/2017,9/22/2014,667,1809,1
9/5/2019,Chester,PA,2019,248,11/7/2017,9/22/2014,667,1809,2
9/5/2019,Philadelphia,PA,2019,248,11/7/2017,9/22/2014,667,1809,4
9/6/2019,Dauphin,PA,2019,249,11/7/2017,9/22/2014,668,1810,1
9/6/2019,Lancaster,PA,2019,249,11/7/2017,9/22/2014,668,1810,1
9/6/2019,Montgomery,PA,2019,249,11/7/2017,9/22/2014,668,1810,1
9/6/2019,Philadelphia,PA,2019,249,11/7/2017,9/22/2014,668,1810,1
9/6/2019,Delaware,PA,2019,249,11/7/2017,9/22/2014,668,1810,2
9/6/2019,Northampton,PA,2019,249,11/7/2017,9/22/2014,668,1810,2
9/7/2019,Berks,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
9/7/2019,Lancaster,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
9/7/2019,Lebanon,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
9/7/2019,Monroe,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
9/7/2019,Northampton,PA,2019,250,11/7/2017,9/22/2014,669,1811,1
9/7/2019,Philadelphia,PA,2019,250,11/7/2017,9/22/2014,669,1811,3
9/7/2019,Montgomery,PA,2019,250,11/7/2017,9/22/2014,669,1811,5
9/8/2019,Dauphin,PA,2019,251,11/7/2017,9/22/2014,670,1812,1
9/8/2019,Northampton,PA,2019,251,11/7/2017,9/22/2014,670,1812,1
9/8/2019,Berks,PA,2019,251,11/7/2017,9/22/2014,670,1812,2
9/8/2019,Delaware,PA,2019,251,11/7/2017,9/22/2014,670,1812,2
9/8/2019,Bucks,PA,2019,251,11/7/2017,9/22/2014,670,1812,3
9/8/2019,Chester,PA,2019,251,11/7/2017,9/22/2014,670,1812,3
9/8/2019,Philadelphia,PA,2019,251,11/7/2017,9/22/2014,670,1812,3
9/8/2019,Montgomery,PA,2019,251,11/7/2017,9/22/2014,670,1812,4
