ObservedDate,County,State,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion,Count2
8/31/2021,Morris,NJ,2021,243,7/18/2021,7/17/2018,44,1141,2
8/31/2021,Ocean,NJ,2021,243,7/18/2021,7/17/2018,44,1141,2
8/31/2021,Sussex,NJ,2021,243,7/18/2021,7/17/2018,44,1141,2
8/31/2021,Mercer,NJ,2021,243,7/18/2021,7/17/2018,44,1141,4
8/31/2021,Middlesex,NJ,2021,243,7/18/2021,7/17/2018,44,1141,4
9/1/2021,Essex,NJ,2021,244,7/18/2021,7/17/2018,45,1142,1
9/1/2021,Mercer,NJ,2021,244,7/18/2021,7/17/2018,45,1142,1
9/1/2021,Morris,NJ,2021,244,7/18/2021,7/17/2018,45,1142,1
9/1/2021,Middlesex,NJ,2021,244,7/18/2021,7/17/2018,45,1142,2
9/2/2021,Mercer,NJ,2021,245,7/18/2021,7/17/2018,46,1143,1
9/2/2021,Middlesex,NJ,2021,245,7/18/2021,7/17/2018,46,1143,1
9/2/2021,Morris,NJ,2021,245,7/18/2021,7/17/2018,46,1143,1
9/2/2021,Monmouth,NJ,2021,245,7/18/2021,7/17/2018,46,1143,2
9/2/2021,Union,NJ,2021,245,7/18/2021,7/17/2018,46,1143,2
9/3/2021,Essex,NJ,2021,246,7/18/2021,7/17/2018,47,1144,1
9/3/2021,Gloucester,NJ,2021,246,7/18/2021,7/17/2018,47,1144,1
9/3/2021,Middlesex,NJ,2021,246,7/18/2021,7/17/2018,47,1144,1
9/3/2021,Mercer,NJ,2021,246,7/18/2021,7/17/2018,47,1144,2
9/3/2021,Morris,NJ,2021,246,7/18/2021,7/17/2018,47,1144,2
9/3/2021,Hudson,NJ,2021,246,7/18/2021,7/17/2018,47,1144,3
9/4/2021,Bergen,NJ,2021,247,7/18/2021,7/17/2018,48,1145,1
9/4/2021,Hudson,NJ,2021,247,7/18/2021,7/17/2018,48,1145,1
9/4/2021,Passaic,NJ,2021,247,7/18/2021,7/17/2018,48,1145,1
9/4/2021,Somerset,NJ,2021,247,7/18/2021,7/17/2018,48,1145,1
9/4/2021,Union,NJ,2021,247,7/18/2021,7/17/2018,48,1145,1
9/4/2021,Warren,NJ,2021,247,7/18/2021,7/17/2018,48,1145,1
9/4/2021,Atlantic,NJ,2021,247,7/18/2021,7/17/2018,48,1145,2
9/4/2021,Mercer,NJ,2021,247,7/18/2021,7/17/2018,48,1145,2
9/4/2021,Morris,NJ,2021,247,7/18/2021,7/17/2018,48,1145,2
9/4/2021,Ocean,NJ,2021,247,7/18/2021,7/17/2018,48,1145,2
9/4/2021,Middlesex,NJ,2021,247,7/18/2021,7/17/2018,48,1145,3
9/5/2021,Essex,NJ,2021,248,7/18/2021,7/17/2018,49,1146,1
9/5/2021,Warren,NJ,2021,248,7/18/2021,7/17/2018,49,1146,1
9/5/2021,Burlington,NJ,2021,248,7/18/2021,7/17/2018,49,1146,2
9/5/2021,Somerset,NJ,2021,248,7/18/2021,7/17/2018,49,1146,2
9/5/2021,Camden,NJ,2021,248,7/18/2021,7/17/2018,49,1146,5
9/6/2021,Middlesex,NJ,2021,249,7/18/2021,7/17/2018,50,1147,1
9/6/2021,Ocean,NJ,2021,249,7/18/2021,7/17/2018,50,1147,1
9/6/2021,Passaic,NJ,2021,249,7/18/2021,7/17/2018,50,1147,1
9/6/2021,Somerset,NJ,2021,249,7/18/2021,7/17/2018,50,1147,1
9/6/2021,Union,NJ,2021,249,7/18/2021,7/17/2018,50,1147,1
9/6/2021,Essex,NJ,2021,249,7/18/2021,7/17/2018,50,1147,3
9/6/2021,Hudson,NJ,2021,249,7/18/2021,7/17/2018,50,1147,3
9/6/2021,Mercer,NJ,2021,249,7/18/2021,7/17/2018,50,1147,4
9/6/2021,Morris,NJ,2021,249,7/18/2021,7/17/2018,50,1147,4
9/7/2021,Atlantic,NJ,2021,250,7/18/2021,7/17/2018,51,1148,1
9/7/2021,Camden,NJ,2021,250,7/18/2021,7/17/2018,51,1148,1
9/7/2021,Morris,NJ,2021,250,7/18/2021,7/17/2018,51,1148,1
9/7/2021,Ocean,NJ,2021,250,7/18/2021,7/17/2018,51,1148,1
9/7/2021,Passaic,NJ,2021,250,7/18/2021,7/17/2018,51,1148,1
9/7/2021,Essex,NJ,2021,250,7/18/2021,7/17/2018,51,1148,2
9/7/2021,Hudson,NJ,2021,250,7/18/2021,7/17/2018,51,1148,2
9/7/2021,Union,NJ,2021,250,7/18/2021,7/17/2018,51,1148,2
9/7/2021,Mercer,NJ,2021,250,7/18/2021,7/17/2018,51,1148,3
9/7/2021,Middlesex,NJ,2021,250,7/18/2021,7/17/2018,51,1148,3
9/8/2021,Bergen,NJ,2021,251,7/18/2021,7/17/2018,52,1149,1
9/8/2021,Essex,NJ,2021,251,7/18/2021,7/17/2018,52,1149,1
9/8/2021,Hudson,NJ,2021,251,7/18/2021,7/17/2018,52,1149,1
9/8/2021,Mercer,NJ,2021,251,7/18/2021,7/17/2018,52,1149,1
9/8/2021,Somerset,NJ,2021,251,7/18/2021,7/17/2018,52,1149,1
9/8/2021,Burlington,NJ,2021,251,7/18/2021,7/17/2018,52,1149,2
9/8/2021,Morris,NJ,2021,251,7/18/2021,7/17/2018,52,1149,2
9/9/2021,Essex,NJ,2021,252,7/18/2021,7/17/2018,53,1150,1
9/9/2021,Mercer,NJ,2021,252,7/18/2021,7/17/2018,53,1150,1
9/9/2021,Morris,NJ,2021,252,7/18/2021,7/17/2018,53,1150,1
9/9/2021,Ocean,NJ,2021,252,7/18/2021,7/17/2018,53,1150,1
9/9/2021,Union,NJ,2021,252,7/18/2021,7/17/2018,53,1150,1
9/9/2021,Middlesex,NJ,2021,252,7/18/2021,7/17/2018,53,1150,2
9/10/2021,Essex,NJ,2021,253,7/18/2021,7/17/2018,54,1151,1
9/10/2021,Hudson,NJ,2021,253,7/18/2021,7/17/2018,54,1151,1
9/10/2021,Middlesex,NJ,2021,253,7/18/2021,7/17/2018,54,1151,1
9/10/2021,Ocean,NJ,2021,253,7/18/2021,7/17/2018,54,1151,1
9/10/2021,Somerset,NJ,2021,253,7/18/2021,7/17/2018,54,1151,1
9/10/2021,Union,NJ,2021,253,7/18/2021,7/17/2018,54,1151,1
9/10/2021,Atlantic,NJ,2021,253,7/18/2021,7/17/2018,54,1151,2
9/10/2021,Burlington,NJ,2021,253,7/18/2021,7/17/2018,54,1151,2
9/10/2021,Mercer,NJ,2021,253,7/18/2021,7/17/2018,54,1151,2
9/10/2021,Monmouth,NJ,2021,253,7/18/2021,7/17/2018,54,1151,2
9/10/2021,Morris,NJ,2021,253,7/18/2021,7/17/2018,54,1151,14
9/11/2021,Cumberland,NJ,2021,254,7/18/2021,7/17/2018,55,1152,1
9/11/2021,Mercer,NJ,2021,254,7/18/2021,7/17/2018,55,1152,1
9/11/2021,Ocean,NJ,2021,254,7/18/2021,7/17/2018,55,1152,1
9/11/2021,Passaic,NJ,2021,254,7/18/2021,7/17/2018,55,1152,1
9/11/2021,Somerset,NJ,2021,254,7/18/2021,7/17/2018,55,1152,1
9/11/2021,Union,NJ,2021,254,7/18/2021,7/17/2018,55,1152,1
9/11/2021,Burlington,NJ,2021,254,7/18/2021,7/17/2018,55,1152,2
9/11/2021,Morris,NJ,2021,254,7/18/2021,7/17/2018,55,1152,2
9/11/2021,Bergen,NJ,2021,254,7/18/2021,7/17/2018,55,1152,3
9/11/2021,Hudson,NJ,2021,254,7/18/2021,7/17/2018,55,1152,3
9/11/2021,Middlesex,NJ,2021,254,7/18/2021,7/17/2018,55,1152,5
9/11/2021,Monmouth,NJ,2021,254,7/18/2021,7/17/2018,55,1152,5
9/11/2021,Essex,NJ,2021,254,7/18/2021,7/17/2018,55,1152,13
9/12/2021,Hunterdon,NJ,2021,255,7/18/2021,7/17/2018,56,1153,1
9/12/2021,Monmouth,NJ,2021,255,7/18/2021,7/17/2018,56,1153,1
9/12/2021,Camden,NJ,2021,255,7/18/2021,7/17/2018,56,1153,2
9/12/2021,Hudson,NJ,2021,255,7/18/2021,7/17/2018,56,1153,2
9/12/2021,Mercer,NJ,2021,255,7/18/2021,7/17/2018,56,1153,2
9/12/2021,Middlesex,NJ,2021,255,7/18/2021,7/17/2018,56,1153,2
9/12/2021,Union,NJ,2021,255,7/18/2021,7/17/2018,56,1153,2
9/12/2021,Essex,NJ,2021,255,7/18/2021,7/17/2018,56,1153,3
9/12/2021,Somerset,NJ,2021,255,7/18/2021,7/17/2018,56,1153,6
9/12/2021,Morris,NJ,2021,255,7/18/2021,7/17/2018,56,1153,9
9/13/2021,Hudson,NJ,2021,256,7/18/2021,7/17/2018,57,1154,1
9/13/2021,Monmouth,NJ,2021,256,7/18/2021,7/17/2018,57,1154,1
9/13/2021,Sussex,NJ,2021,256,7/18/2021,7/17/2018,57,1154,1
9/13/2021,Essex,NJ,2021,256,7/18/2021,7/17/2018,57,1154,2
9/13/2021,Middlesex,NJ,2021,256,7/18/2021,7/17/2018,57,1154,9
9/13/2021,Morris,NJ,2021,256,7/18/2021,7/17/2018,57,1154,24
9/14/2021,Bergen,NJ,2021,257,7/18/2021,7/17/2018,58,1155,1
9/14/2021,Cape May,NJ,2021,257,7/18/2021,7/17/2018,58,1155,1
9/14/2021,Hudson,NJ,2021,257,7/18/2021,7/17/2018,58,1155,1
9/14/2021,Ocean,NJ,2021,257,7/18/2021,7/17/2018,58,1155,1
9/14/2021,Passaic,NJ,2021,257,7/18/2021,7/17/2018,58,1155,1
9/14/2021,Burlington,NJ,2021,257,7/18/2021,7/17/2018,58,1155,2
9/14/2021,Gloucester,NJ,2021,257,7/18/2021,7/17/2018,58,1155,2
9/14/2021,Union,NJ,2021,257,7/18/2021,7/17/2018,58,1155,2
9/14/2021,Mercer,NJ,2021,257,7/18/2021,7/17/2018,58,1155,3
9/14/2021,Essex,NJ,2021,257,7/18/2021,7/17/2018,58,1155,4
9/14/2021,Middlesex,NJ,2021,257,7/18/2021,7/17/2018,58,1155,5
9/14/2021,Monmouth,NJ,2021,257,7/18/2021,7/17/2018,58,1155,6
9/14/2021,Morris,NJ,2021,257,7/18/2021,7/17/2018,58,1155,9
9/15/2021,Burlington,NJ,2021,258,7/18/2021,7/17/2018,59,1156,1
9/15/2021,Gloucester,NJ,2021,258,7/18/2021,7/17/2018,59,1156,1
9/15/2021,Hudson,NJ,2021,258,7/18/2021,7/17/2018,59,1156,1
9/15/2021,Passaic,NJ,2021,258,7/18/2021,7/17/2018,59,1156,1
9/15/2021,Somerset,NJ,2021,258,7/18/2021,7/17/2018,59,1156,1
9/15/2021,Sussex,NJ,2021,258,7/18/2021,7/17/2018,59,1156,1
9/15/2021,Mercer,NJ,2021,258,7/18/2021,7/17/2018,59,1156,2
9/15/2021,Union,NJ,2021,258,7/18/2021,7/17/2018,59,1156,2
9/15/2021,Essex,NJ,2021,258,7/18/2021,7/17/2018,59,1156,3
9/15/2021,Morris,NJ,2021,258,7/18/2021,7/17/2018,59,1156,6
9/15/2021,Middlesex,NJ,2021,258,7/18/2021,7/17/2018,59,1156,10
9/16/2021,Essex,NJ,2021,259,7/18/2021,7/17/2018,60,1157,1
9/16/2021,Monmouth,NJ,2021,259,7/18/2021,7/17/2018,60,1157,1
9/16/2021,Salem,NJ,2021,259,7/18/2021,7/17/2018,60,1157,1
9/16/2021,Somerset,NJ,2021,259,7/18/2021,7/17/2018,60,1157,1
9/16/2021,Union,NJ,2021,259,7/18/2021,7/17/2018,60,1157,1
9/16/2021,Camden,NJ,2021,259,7/18/2021,7/17/2018,60,1157,2
9/16/2021,Ocean,NJ,2021,259,7/18/2021,7/17/2018,60,1157,2
9/16/2021,Middlesex,NJ,2021,259,7/18/2021,7/17/2018,60,1157,3
9/16/2021,Morris,NJ,2021,259,7/18/2021,7/17/2018,60,1157,14
9/17/2021,Essex,NJ,2021,260,7/18/2021,7/17/2018,61,1158,1
9/17/2021,Union,NJ,2021,260,7/18/2021,7/17/2018,61,1158,1
9/17/2021,Burlington,NJ,2021,260,7/18/2021,7/17/2018,61,1158,2
9/17/2021,Morris,NJ,2021,260,7/18/2021,7/17/2018,61,1158,2
9/17/2021,Hudson,NJ,2021,260,7/18/2021,7/17/2018,61,1158,3
9/17/2021,Monmouth,NJ,2021,260,7/18/2021,7/17/2018,61,1158,3
9/18/2021,Cape May,NJ,2021,261,7/18/2021,7/17/2018,62,1159,1
9/18/2021,Hunterdon,NJ,2021,261,7/18/2021,7/17/2018,62,1159,1
9/18/2021,Middlesex,NJ,2021,261,7/18/2021,7/17/2018,62,1159,1
9/18/2021,Monmouth,NJ,2021,261,7/18/2021,7/17/2018,62,1159,1
9/18/2021,Salem,NJ,2021,261,7/18/2021,7/17/2018,62,1159,1
9/18/2021,Warren,NJ,2021,261,7/18/2021,7/17/2018,62,1159,1
9/18/2021,Essex,NJ,2021,261,7/18/2021,7/17/2018,62,1159,2
9/18/2021,Gloucester,NJ,2021,261,7/18/2021,7/17/2018,62,1159,2
9/18/2021,Hudson,NJ,2021,261,7/18/2021,7/17/2018,62,1159,2
9/18/2021,Ocean,NJ,2021,261,7/18/2021,7/17/2018,62,1159,2
9/18/2021,Burlington,NJ,2021,261,7/18/2021,7/17/2018,62,1159,3
9/18/2021,Somerset,NJ,2021,261,7/18/2021,7/17/2018,62,1159,3
9/18/2021,Morris,NJ,2021,261,7/18/2021,7/17/2018,62,1159,6
9/19/2021,Atlantic,NJ,2021,262,7/18/2021,7/17/2018,63,1160,1
9/19/2021,Gloucester,NJ,2021,262,7/18/2021,7/17/2018,63,1160,1
9/19/2021,Hudson,NJ,2021,262,7/18/2021,7/17/2018,63,1160,1
9/19/2021,Middlesex,NJ,2021,262,7/18/2021,7/17/2018,63,1160,1
9/19/2021,Somerset,NJ,2021,262,7/18/2021,7/17/2018,63,1160,1
9/19/2021,Warren,NJ,2021,262,7/18/2021,7/17/2018,63,1160,1
9/19/2021,Bergen,NJ,2021,262,7/18/2021,7/17/2018,63,1160,2
9/19/2021,Camden,NJ,2021,262,7/18/2021,7/17/2018,63,1160,2
9/19/2021,Essex,NJ,2021,262,7/18/2021,7/17/2018,63,1160,2
9/19/2021,Mercer,NJ,2021,262,7/18/2021,7/17/2018,63,1160,2
9/19/2021,Morris,NJ,2021,262,7/18/2021,7/17/2018,63,1160,2
9/19/2021,Passaic,NJ,2021,262,7/18/2021,7/17/2018,63,1160,4
9/20/2021,Burlington,NJ,2021,263,7/18/2021,7/17/2018,64,1161,1
9/20/2021,Mercer,NJ,2021,263,7/18/2021,7/17/2018,64,1161,1
9/20/2021,Middlesex,NJ,2021,263,7/18/2021,7/17/2018,64,1161,1
9/20/2021,Morris,NJ,2021,263,7/18/2021,7/17/2018,64,1161,1
9/20/2021,Union,NJ,2021,263,7/18/2021,7/17/2018,64,1161,2
9/21/2021,Mercer,NJ,2021,264,7/18/2021,7/17/2018,65,1162,1
9/21/2021,Middlesex,NJ,2021,264,7/18/2021,7/17/2018,65,1162,2
9/21/2021,Morris,NJ,2021,264,7/18/2021,7/17/2018,65,1162,5
9/21/2021,Essex,NJ,2021,264,7/18/2021,7/17/2018,65,1162,7
9/22/2021,Atlantic,NJ,2021,265,7/18/2021,7/17/2018,66,1163,1
9/22/2021,Burlington,NJ,2021,265,7/18/2021,7/17/2018,66,1163,1
9/22/2021,Monmouth,NJ,2021,265,7/18/2021,7/17/2018,66,1163,1
9/22/2021,Camden,NJ,2021,265,7/18/2021,7/17/2018,66,1163,2
9/22/2021,Middlesex,NJ,2021,265,7/18/2021,7/17/2018,66,1163,5
9/22/2021,Morris,NJ,2021,265,7/18/2021,7/17/2018,66,1163,5
9/22/2021,Essex,NJ,2021,265,7/18/2021,7/17/2018,66,1163,7
9/22/2021,Somerset,NJ,2021,265,7/18/2021,7/17/2018,66,1163,32
9/23/2021,Hudson,NJ,2021,266,7/18/2021,7/17/2018,67,1164,1
9/23/2021,Mercer,NJ,2021,266,7/18/2021,7/17/2018,67,1164,1
9/23/2021,Morris,NJ,2021,266,7/18/2021,7/17/2018,67,1164,1
9/23/2021,Passaic,NJ,2021,266,7/18/2021,7/17/2018,67,1164,1
9/23/2021,Warren,NJ,2021,266,7/18/2021,7/17/2018,67,1164,1
9/23/2021,Monmouth,NJ,2021,266,7/18/2021,7/17/2018,67,1164,3
9/23/2021,Essex,NJ,2021,266,7/18/2021,7/17/2018,67,1164,4
9/23/2021,Middlesex,NJ,2021,266,7/18/2021,7/17/2018,67,1164,6
9/24/2021,Atlantic,NJ,2021,267,7/18/2021,7/17/2018,68,1165,1
9/24/2021,Cumberland,NJ,2021,267,7/18/2021,7/17/2018,68,1165,1
9/24/2021,Gloucester,NJ,2021,267,7/18/2021,7/17/2018,68,1165,1
9/24/2021,Mercer,NJ,2021,267,7/18/2021,7/17/2018,68,1165,1
9/24/2021,Monmouth,NJ,2021,267,7/18/2021,7/17/2018,68,1165,1
9/24/2021,Ocean,NJ,2021,267,7/18/2021,7/17/2018,68,1165,2
9/24/2021,Somerset,NJ,2021,267,7/18/2021,7/17/2018,68,1165,4
9/24/2021,Essex,NJ,2021,267,7/18/2021,7/17/2018,68,1165,11
9/25/2021,Bergen,NJ,2021,268,7/18/2021,7/17/2018,69,1166,1
9/25/2021,Camden,NJ,2021,268,7/18/2021,7/17/2018,69,1166,1
9/25/2021,Hudson,NJ,2021,268,7/18/2021,7/17/2018,69,1166,1
9/25/2021,Mercer,NJ,2021,268,7/18/2021,7/17/2018,69,1166,1
9/25/2021,Middlesex,NJ,2021,268,7/18/2021,7/17/2018,69,1166,1
9/25/2021,Morris,NJ,2021,268,7/18/2021,7/17/2018,69,1166,1
9/25/2021,Ocean,NJ,2021,268,7/18/2021,7/17/2018,69,1166,1
9/25/2021,Sussex,NJ,2021,268,7/18/2021,7/17/2018,69,1166,1
9/25/2021,Union,NJ,2021,268,7/18/2021,7/17/2018,69,1166,1
9/25/2021,Somerset,NJ,2021,268,7/18/2021,7/17/2018,69,1166,2
9/25/2021,Warren,NJ,2021,268,7/18/2021,7/17/2018,69,1166,2
9/25/2021,Burlington,NJ,2021,268,7/18/2021,7/17/2018,69,1166,3
9/25/2021,Essex,NJ,2021,268,7/18/2021,7/17/2018,69,1166,5
9/26/2021,Bergen,NJ,2021,269,7/18/2021,7/17/2018,70,1167,1
9/26/2021,Camden,NJ,2021,269,7/18/2021,7/17/2018,70,1167,1
9/26/2021,Essex,NJ,2021,269,7/18/2021,7/17/2018,70,1167,1
9/26/2021,Gloucester,NJ,2021,269,7/18/2021,7/17/2018,70,1167,1
9/26/2021,Hudson,NJ,2021,269,7/18/2021,7/17/2018,70,1167,1
9/26/2021,Monmouth,NJ,2021,269,7/18/2021,7/17/2018,70,1167,1
9/26/2021,Warren,NJ,2021,269,7/18/2021,7/17/2018,70,1167,1
9/26/2021,Hunterdon,NJ,2021,269,7/18/2021,7/17/2018,70,1167,2
9/26/2021,Morris,NJ,2021,269,7/18/2021,7/17/2018,70,1167,2
9/26/2021,Ocean,NJ,2021,269,7/18/2021,7/17/2018,70,1167,2
9/27/2021,Atlantic,NJ,2021,270,7/18/2021,7/17/2018,71,1168,1
9/27/2021,Bergen,NJ,2021,270,7/18/2021,7/17/2018,71,1168,1
9/27/2021,Somerset,NJ,2021,270,7/18/2021,7/17/2018,71,1168,1
9/27/2021,Sussex,NJ,2021,270,7/18/2021,7/17/2018,71,1168,1
9/27/2021,Morris,NJ,2021,270,7/18/2021,7/17/2018,71,1168,2
9/27/2021,Essex,NJ,2021,270,7/18/2021,7/17/2018,71,1168,7
9/28/2021,Atlantic,NJ,2021,271,7/18/2021,7/17/2018,72,1169,1
9/28/2021,Gloucester,NJ,2021,271,7/18/2021,7/17/2018,72,1169,1
9/28/2021,Hudson,NJ,2021,271,7/18/2021,7/17/2018,72,1169,1
9/28/2021,Ocean,NJ,2021,271,7/18/2021,7/17/2018,72,1169,1
9/28/2021,Morris,NJ,2021,271,7/18/2021,7/17/2018,72,1169,4
9/28/2021,Essex,NJ,2021,271,7/18/2021,7/17/2018,72,1169,9
9/29/2021,Atlantic,NJ,2021,272,7/18/2021,7/17/2018,73,1170,1
9/29/2021,Union,NJ,2021,272,7/18/2021,7/17/2018,73,1170,2
9/29/2021,Morris,NJ,2021,272,7/18/2021,7/17/2018,73,1170,5
9/29/2021,Essex,NJ,2021,272,7/18/2021,7/17/2018,73,1170,6
9/30/2021,Union,NJ,2021,273,7/18/2021,7/17/2018,74,1171,1
9/30/2021,Warren,NJ,2021,273,7/18/2021,7/17/2018,74,1171,1
9/30/2021,Atlantic,NJ,2021,273,7/18/2021,7/17/2018,74,1171,2
9/30/2021,Somerset,NJ,2021,273,7/18/2021,7/17/2018,74,1171,2
9/30/2021,Essex,NJ,2021,273,7/18/2021,7/17/2018,74,1171,3
9/30/2021,Mercer,NJ,2021,273,7/18/2021,7/17/2018,74,1171,3
9/30/2021,Morris,NJ,2021,273,7/18/2021,7/17/2018,74,1171,9
10/1/2021,Mercer,NJ,2021,274,7/18/2021,7/17/2018,75,1172,1
10/1/2021,Somerset,NJ,2021,274,7/18/2021,7/17/2018,75,1172,1
10/1/2021,Essex,NJ,2021,274,7/18/2021,7/17/2018,75,1172,2
10/1/2021,Ocean,NJ,2021,274,7/18/2021,7/17/2018,75,1172,2
10/1/2021,Morris,NJ,2021,274,7/18/2021,7/17/2018,75,1172,3
10/2/2021,Atlantic,NJ,2021,275,7/18/2021,7/17/2018,76,1173,1
10/2/2021,Bergen,NJ,2021,275,7/18/2021,7/17/2018,76,1173,1
10/2/2021,Essex,NJ,2021,275,7/18/2021,7/17/2018,76,1173,1
10/2/2021,Hudson,NJ,2021,275,7/18/2021,7/17/2018,76,1173,1
10/2/2021,Middlesex,NJ,2021,275,7/18/2021,7/17/2018,76,1173,1
10/2/2021,Union,NJ,2021,275,7/18/2021,7/17/2018,76,1173,1
10/2/2021,Ocean,NJ,2021,275,7/18/2021,7/17/2018,76,1173,2
10/2/2021,Burlington,NJ,2021,275,7/18/2021,7/17/2018,76,1173,3
10/2/2021,Gloucester,NJ,2021,275,7/18/2021,7/17/2018,76,1173,3
10/2/2021,Monmouth,NJ,2021,275,7/18/2021,7/17/2018,76,1173,3
10/2/2021,Hunterdon,NJ,2021,275,7/18/2021,7/17/2018,76,1173,4
10/2/2021,Somerset,NJ,2021,275,7/18/2021,7/17/2018,76,1173,4
10/2/2021,Morris,NJ,2021,275,7/18/2021,7/17/2018,76,1173,12
10/3/2021,Atlantic,NJ,2021,276,7/18/2021,7/17/2018,77,1174,1
10/3/2021,Gloucester,NJ,2021,276,7/18/2021,7/17/2018,77,1174,1
10/3/2021,Middlesex,NJ,2021,276,7/18/2021,7/17/2018,77,1174,1
10/3/2021,Salem,NJ,2021,276,7/18/2021,7/17/2018,77,1174,1
10/3/2021,Warren,NJ,2021,276,7/18/2021,7/17/2018,77,1174,1
10/3/2021,Bergen,NJ,2021,276,7/18/2021,7/17/2018,77,1174,2
10/3/2021,Monmouth,NJ,2021,276,7/18/2021,7/17/2018,77,1174,2
10/3/2021,Somerset,NJ,2021,276,7/18/2021,7/17/2018,77,1174,4
10/3/2021,Essex,NJ,2021,276,7/18/2021,7/17/2018,77,1174,5
10/3/2021,Morris,NJ,2021,276,7/18/2021,7/17/2018,77,1174,7
10/4/2021,Atlantic,NJ,2021,277,7/18/2021,7/17/2018,78,1175,1
10/4/2021,Cape May,NJ,2021,277,7/18/2021,7/17/2018,78,1175,1
10/4/2021,Essex,NJ,2021,277,7/18/2021,7/17/2018,78,1175,1
10/4/2021,Gloucester,NJ,2021,277,7/18/2021,7/17/2018,78,1175,1
10/4/2021,Mercer,NJ,2021,277,7/18/2021,7/17/2018,78,1175,1
10/4/2021,Warren,NJ,2021,277,7/18/2021,7/17/2018,78,1175,1
10/4/2021,Somerset,NJ,2021,277,7/18/2021,7/17/2018,78,1175,2
10/4/2021,Union,NJ,2021,277,7/18/2021,7/17/2018,78,1175,2
10/4/2021,Morris,NJ,2021,277,7/18/2021,7/17/2018,78,1175,4
10/5/2021,Middlesex,NJ,2021,278,7/18/2021,7/17/2018,79,1176,1
10/5/2021,Monmouth,NJ,2021,278,7/18/2021,7/17/2018,79,1176,1
10/5/2021,Morris,NJ,2021,278,7/18/2021,7/17/2018,79,1176,1
10/5/2021,Ocean,NJ,2021,278,7/18/2021,7/17/2018,79,1176,1
10/5/2021,Essex,NJ,2021,278,7/18/2021,7/17/2018,79,1176,2
10/6/2021,Bergen,NJ,2021,279,7/18/2021,7/17/2018,80,1177,1
10/6/2021,Burlington,NJ,2021,279,7/18/2021,7/17/2018,80,1177,1
10/6/2021,Monmouth,NJ,2021,279,7/18/2021,7/17/2018,80,1177,1
10/6/2021,Morris,NJ,2021,279,7/18/2021,7/17/2018,80,1177,1
10/6/2021,Somerset,NJ,2021,279,7/18/2021,7/17/2018,80,1177,1
10/6/2021,Union,NJ,2021,279,7/18/2021,7/17/2018,80,1177,3
10/6/2021,Middlesex,NJ,2021,279,7/18/2021,7/17/2018,80,1177,4
10/7/2021,Atlantic,NJ,2021,280,7/18/2021,7/17/2018,81,1178,1
10/7/2021,Essex,NJ,2021,280,7/18/2021,7/17/2018,81,1178,1
10/7/2021,Mercer,NJ,2021,280,7/18/2021,7/17/2018,81,1178,1
10/7/2021,Middlesex,NJ,2021,280,7/18/2021,7/17/2018,81,1178,1
10/7/2021,Morris,NJ,2021,280,7/18/2021,7/17/2018,81,1178,1
10/7/2021,Passaic,NJ,2021,280,7/18/2021,7/17/2018,81,1178,1
10/7/2021,Union,NJ,2021,280,7/18/2021,7/17/2018,81,1178,1
10/7/2021,Warren,NJ,2021,280,7/18/2021,7/17/2018,81,1178,1
10/7/2021,Hudson,NJ,2021,280,7/18/2021,7/17/2018,81,1178,2
10/7/2021,Monmouth,NJ,2021,280,7/18/2021,7/17/2018,81,1178,2
10/7/2021,Ocean,NJ,2021,280,7/18/2021,7/17/2018,81,1178,2
10/7/2021,Somerset,NJ,2021,280,7/18/2021,7/17/2018,81,1178,7
10/8/2021,Burlington,NJ,2021,281,7/18/2021,7/17/2018,82,1179,1
10/8/2021,Hudson,NJ,2021,281,7/18/2021,7/17/2018,82,1179,1
10/8/2021,Monmouth,NJ,2021,281,7/18/2021,7/17/2018,82,1179,1
10/8/2021,Ocean,NJ,2021,281,7/18/2021,7/17/2018,82,1179,1
10/8/2021,Union,NJ,2021,281,7/18/2021,7/17/2018,82,1179,1
10/8/2021,Atlantic,NJ,2021,281,7/18/2021,7/17/2018,82,1179,2
10/8/2021,Essex,NJ,2021,281,7/18/2021,7/17/2018,82,1179,2
10/8/2021,Morris,NJ,2021,281,7/18/2021,7/17/2018,82,1179,7
10/8/2021,Somerset,NJ,2021,281,7/18/2021,7/17/2018,82,1179,9
10/9/2021,Burlington,NJ,2021,282,7/18/2021,7/17/2018,83,1180,1
10/9/2021,Essex,NJ,2021,282,7/18/2021,7/17/2018,83,1180,1
10/9/2021,Mercer,NJ,2021,282,7/18/2021,7/17/2018,83,1180,1
10/9/2021,Union,NJ,2021,282,7/18/2021,7/17/2018,83,1180,1
10/9/2021,Warren,NJ,2021,282,7/18/2021,7/17/2018,83,1180,1
10/9/2021,Hunterdon,NJ,2021,282,7/18/2021,7/17/2018,83,1180,2
10/9/2021,Middlesex,NJ,2021,282,7/18/2021,7/17/2018,83,1180,2
10/9/2021,Morris,NJ,2021,282,7/18/2021,7/17/2018,83,1180,2
10/9/2021,Somerset,NJ,2021,282,7/18/2021,7/17/2018,83,1180,2
10/10/2021,Morris,NJ,2021,283,7/18/2021,7/17/2018,84,1181,3
10/10/2021,Somerset,NJ,2021,283,7/18/2021,7/17/2018,84,1181,3
10/11/2021,Essex,NJ,2021,284,7/18/2021,7/17/2018,85,1182,1
