ObservedDate,County,State,Count,Year,DOY,FirstiNatReport,FirstInvasion,iNatSince,SinceOfficialInvasion
10/7/2018,Lehigh,PA,1,2018,280,11/7/2015,9/22/2014,1065,1476
10/12/2018,Northampton,PA,1,2018,285,11/7/2015,9/22/2014,1070,1481
10/12/2018,Bucks,PA,1,2018,285,11/7/2015,9/22/2014,1070,1481
10/13/2018,Montgomery,PA,1,2018,286,11/7/2015,9/22/2014,1071,1482
10/7/2018,Bucks,PA,1,2018,280,11/7/2015,9/22/2014,1065,1476
10/16/2018,Philadelphia,PA,1,2018,289,11/7/2015,9/22/2014,1074,1485
10/16/2018,Schuylkill,PA,1,2018,289,11/7/2015,9/22/2014,1074,1485
10/16/2018,Bucks,PA,1,2018,289,11/7/2015,9/22/2014,1074,1485
10/16/2018,Philadelphia,PA,1,2018,289,11/7/2015,9/22/2014,1074,1485
9/22/2018,Montgomery,PA,1,2018,265,11/7/2015,9/22/2014,1050,1461
10/8/2018,Montgomery,PA,1,2018,281,11/7/2015,9/22/2014,1066,1477
10/20/2018,Bucks,PA,1,2018,293,11/7/2015,9/22/2014,1078,1489
10/21/2018,Chester,PA,1,2018,294,11/7/2015,9/22/2014,1079,1490
10/21/2018,Montgomery,PA,1,2018,294,11/7/2015,9/22/2014,1079,1490
10/21/2018,Berks,PA,1,2018,294,11/7/2015,9/22/2014,1079,1490
9/29/2018,Lehigh,PA,1,2018,272,11/7/2015,9/22/2014,1057,1468
10/20/2018,Lancaster,PA,1,2018,293,11/7/2015,9/22/2014,1078,1489
10/23/2018,Bucks,PA,1,2018,296,11/7/2015,9/22/2014,1081,1492
10/24/2018,Berks,PA,1,2018,297,11/7/2015,9/22/2014,1082,1493
10/24/2018,Berks,PA,1,2018,297,11/7/2015,9/22/2014,1082,1493
10/24/2018,Berks,PA,1,2018,297,11/7/2015,9/22/2014,1082,1493
10/25/2018,Lehigh,PA,1,2018,298,11/7/2015,9/22/2014,1083,1494
10/25/2018,Montgomery,PA,1,2018,298,11/7/2015,9/22/2014,1083,1494
10/26/2018,Montgomery,PA,1,2018,299,11/7/2015,9/22/2014,1084,1495
10/29/2018,Berks,PA,1,2018,302,11/7/2015,9/22/2014,1087,1498
10/30/2018,Berks,PA,1,2018,303,11/7/2015,9/22/2014,1088,1499
10/30/2018,Berks,PA,1,2018,303,11/7/2015,9/22/2014,1088,1499
11/1/2018,Berks,PA,1,2018,305,11/7/2015,9/22/2014,1090,1501
11/1/2018,Berks,PA,1,2018,305,11/7/2015,9/22/2014,1090,1501
11/1/2018,Northampton,PA,1,2018,305,11/7/2015,9/22/2014,1090,1501
11/1/2018,Chester,PA,1,2018,305,11/7/2015,9/22/2014,1090,1501
11/2/2018,Chester,PA,1,2018,306,11/7/2015,9/22/2014,1091,1502
11/3/2018,Chester,PA,1,2018,307,11/7/2015,9/22/2014,1092,1503
11/2/2018,Montgomery,PA,1,2018,306,11/7/2015,9/22/2014,1091,1502
11/2/2018,Montgomery,PA,1,2018,306,11/7/2015,9/22/2014,1091,1502
11/4/2018,Montgomery,PA,1,2018,308,11/7/2015,9/22/2014,1093,1504
11/3/2018,Montgomery,PA,1,2018,307,11/7/2015,9/22/2014,1092,1503
11/12/2018,Berks,PA,1,2018,316,11/7/2015,9/22/2014,1101,1512
11/13/2018,Chester,PA,1,2018,317,11/7/2015,9/22/2014,1102,1513
8/17/2018,Berks,PA,1,2018,229,11/7/2015,9/22/2014,1014,1425
8/20/2018,Bucks,PA,1,2018,232,11/7/2015,9/22/2014,1017,1428
10/13/2018,Montgomery,PA,1,2018,286,11/7/2015,9/22/2014,1071,1482
10/4/2018,Montgomery,PA,1,2018,277,11/7/2015,9/22/2014,1062,1473
10/13/2018,Montgomery,PA,1,2018,286,11/7/2015,9/22/2014,1071,1482
9/3/2017,Berks,PA,1,2017,246,11/7/2015,9/22/2014,666,1077
7/5/2018,Berks,PA,1,2018,186,11/7/2015,9/22/2014,971,1382
10/19/2018,Montgomery,PA,1,2018,292,11/7/2015,9/22/2014,1077,1488
11/24/2018,Lehigh,PA,1,2018,328,11/7/2015,9/22/2014,1113,1524
11/24/2018,Lehigh,PA,1,2018,328,11/7/2015,9/22/2014,1113,1524
11/24/2018,Lehigh,PA,1,2018,328,11/7/2015,9/22/2014,1113,1524
11/24/2018,Lehigh,PA,1,2018,328,11/7/2015,9/22/2014,1113,1524
9/23/2018,Northampton,PA,1,2018,266,11/7/2015,9/22/2014,1051,1462
9/3/2018,Lehigh,PA,1,2018,246,11/7/2015,9/22/2014,1031,1442
12/23/2018,Chester,PA,1,2018,357,11/7/2015,9/22/2014,1142,1553
12/29/2018,Berks,PA,1,2018,363,11/7/2015,9/22/2014,1148,1559
9/27/2018,Chester,PA,1,2018,270,11/7/2015,9/22/2014,1055,1466
11/3/2018,Montgomery,PA,1,2018,307,11/7/2015,9/22/2014,1092,1503
1/16/2019,Berks,PA,1,2019,16,11/7/2015,9/22/2014,1166,1577
9/11/2018,Northampton,PA,1,2018,254,11/7/2015,9/22/2014,1039,1450
9/16/2018,Northampton,PA,1,2018,259,11/7/2015,9/22/2014,1044,1455
3/23/2019,Montgomery,PA,1,2019,82,11/7/2015,9/22/2014,1232,1643
3/23/2019,Montgomery,PA,1,2019,82,11/7/2015,9/22/2014,1232,1643
3/23/2019,Montgomery,PA,1,2019,82,11/7/2015,9/22/2014,1232,1643
3/23/2019,Montgomery,PA,1,2019,82,11/7/2015,9/22/2014,1232,1643
3/23/2019,Montgomery,PA,1,2019,82,11/7/2015,9/22/2014,1232,1643
3/23/2019,Montgomery,PA,1,2019,82,11/7/2015,9/22/2014,1232,1643
3/23/2019,Montgomery,PA,1,2019,82,11/7/2015,9/22/2014,1232,1643
3/23/2019,Montgomery,PA,1,2019,82,11/7/2015,9/22/2014,1232,1643
3/29/2019,Philadelphia,PA,1,2019,88,11/7/2015,9/22/2014,1238,1649
4/6/2019,Philadelphia,PA,1,2019,96,11/7/2015,9/22/2014,1246,1657
4/13/2019,Montgomery,PA,1,2019,103,11/7/2015,9/22/2014,1253,1664
4/14/2019,Northampton,PA,1,2019,104,11/7/2015,9/22/2014,1254,1665
4/14/2019,Northampton,PA,1,2019,104,11/7/2015,9/22/2014,1254,1665
4/14/2019,Northampton,PA,1,2019,104,11/7/2015,9/22/2014,1254,1665
1/4/2018,Berks,PA,1,2018,4,11/7/2015,9/22/2014,789,1200
4/23/2019,Montgomery,PA,1,2019,113,11/7/2015,9/22/2014,1263,1674
4/23/2019,Montgomery,PA,1,2019,113,11/7/2015,9/22/2014,1263,1674
10/4/2018,Montgomery,PA,1,2018,277,11/7/2015,9/22/2014,1062,1473
8/31/2018,Northampton,PA,1,2018,243,11/7/2015,9/22/2014,1028,1439
5/16/2019,Montgomery,PA,1,2019,136,11/7/2015,9/22/2014,1286,1697
5/16/2019,Chester,PA,1,2019,136,11/7/2015,9/22/2014,1286,1697
8/10/2018,Berks,PA,1,2018,222,11/7/2015,9/22/2014,1007,1418
5/18/2019,Philadelphia,PA,1,2019,138,11/7/2015,9/22/2014,1288,1699
5/19/2019,Chester,PA,1,2019,139,11/7/2015,9/22/2014,1289,1700
5/19/2019,Chester,PA,1,2019,139,11/7/2015,9/22/2014,1289,1700
5/19/2019,Chester,PA,1,2019,139,11/7/2015,9/22/2014,1289,1700
5/22/2019,Montgomery,PA,1,2019,142,11/7/2015,9/22/2014,1292,1703
5/22/2019,Northampton,PA,1,2019,142,11/7/2015,9/22/2014,1292,1703
5/23/2019,Chester,PA,1,2019,143,11/7/2015,9/22/2014,1293,1704
5/23/2019,Chester,PA,1,2019,143,11/7/2015,9/22/2014,1293,1704
5/23/2019,Berks,PA,1,2019,143,11/7/2015,9/22/2014,1293,1704
5/24/2019,Montgomery,PA,1,2019,144,11/7/2015,9/22/2014,1294,1705
5/24/2019,Berks,PA,1,2019,144,11/7/2015,9/22/2014,1294,1705
5/25/2019,Montgomery,PA,1,2019,145,11/7/2015,9/22/2014,1295,1706
5/25/2019,Montgomery,PA,1,2019,145,11/7/2015,9/22/2014,1295,1706
5/25/2019,Montgomery,PA,1,2019,145,11/7/2015,9/22/2014,1295,1706
5/25/2019,Montgomery,PA,1,2019,145,11/7/2015,9/22/2014,1295,1706
5/25/2019,Philadelphia,PA,1,2019,145,11/7/2015,9/22/2014,1295,1706
5/26/2019,Philadelphia,PA,1,2019,146,11/7/2015,9/22/2014,1296,1707
5/26/2019,Chester,PA,1,2019,146,11/7/2015,9/22/2014,1296,1707
5/27/2019,Montgomery,PA,1,2019,147,11/7/2015,9/22/2014,1297,1708
5/27/2019,Chester,PA,1,2019,147,11/7/2015,9/22/2014,1297,1708
5/28/2019,Bucks,PA,1,2019,148,11/7/2015,9/22/2014,1298,1709
5/29/2019,Philadelphia,PA,1,2019,149,11/7/2015,9/22/2014,1299,1710
5/30/2019,Bucks,PA,1,2019,150,11/7/2015,9/22/2014,1300,1711
5/27/2019,Hunterdon,NJ,1,2019,147,7/18/2018,7/17/2018,313,314
5/31/2019,Lancaster,PA,1,2019,151,11/7/2015,9/22/2014,1301,1712
6/1/2019,Lancaster,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Chester,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Northampton,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Philadelphia,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Montgomery,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Philadelphia,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Philadelphia,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Philadelphia,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Philadelphia,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Lancaster,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/1/2019,Philadelphia,PA,1,2019,152,11/7/2015,9/22/2014,1302,1713
6/3/2019,Northampton,PA,1,2019,154,11/7/2015,9/22/2014,1304,1715
6/3/2019,Northampton,PA,1,2019,154,11/7/2015,9/22/2014,1304,1715
6/3/2019,Philadelphia,PA,1,2019,154,11/7/2015,9/22/2014,1304,1715
6/3/2019,Berks,PA,1,2019,154,11/7/2015,9/22/2014,1304,1715
6/5/2019,Delaware,PA,1,2019,156,11/7/2015,9/22/2014,1306,1717
6/5/2019,Philadelphia,PA,1,2019,156,11/7/2015,9/22/2014,1306,1717
6/5/2019,Northampton,PA,1,2019,156,11/7/2015,9/22/2014,1306,1717
6/5/2019,Northampton,PA,1,2019,156,11/7/2015,9/22/2014,1306,1717
6/5/2019,Northampton,PA,1,2019,156,11/7/2015,9/22/2014,1306,1717
6/5/2019,Northampton,PA,1,2019,156,11/7/2015,9/22/2014,1306,1717
6/5/2019,Northampton,PA,1,2019,156,11/7/2015,9/22/2014,1306,1717
6/5/2019,Northampton,PA,1,2019,156,11/7/2015,9/22/2014,1306,1717
6/5/2019,Northampton,PA,1,2019,156,11/7/2015,9/22/2014,1306,1717
6/6/2019,Chester,PA,1,2019,157,11/7/2015,9/22/2014,1307,1718
6/7/2019,Philadelphia,PA,1,2019,158,11/7/2015,9/22/2014,1308,1719
6/7/2019,Montgomery,PA,1,2019,158,11/7/2015,9/22/2014,1308,1719
6/6/2019,Chester,PA,1,2019,157,11/7/2015,9/22/2014,1307,1718
6/7/2019,Chester,PA,1,2019,158,11/7/2015,9/22/2014,1308,1719
6/7/2019,Montgomery,PA,1,2019,158,11/7/2015,9/22/2014,1308,1719
6/8/2019,Montgomery,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/8/2019,Montgomery,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/8/2019,Montgomery,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/8/2019,Lehigh,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/8/2019,Philadelphia,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/8/2019,Philadelphia,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/8/2019,Philadelphia,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/8/2019,Philadelphia,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/8/2019,Philadelphia,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/8/2019,Philadelphia,PA,1,2019,159,11/7/2015,9/22/2014,1309,1720
6/9/2019,Montgomery,PA,1,2019,160,11/7/2015,9/22/2014,1310,1721
6/6/2019,Hunterdon,NJ,1,2019,157,7/18/2018,7/17/2018,323,324
6/9/2019,Philadelphia,PA,1,2019,160,11/7/2015,9/22/2014,1310,1721
6/4/2019,Chester,PA,1,2019,155,11/7/2015,9/22/2014,1305,1716
6/4/2019,Chester,PA,1,2019,155,11/7/2015,9/22/2014,1305,1716
6/9/2019,Philadelphia,PA,1,2019,160,11/7/2015,9/22/2014,1310,1721
6/11/2019,Philadelphia,PA,1,2019,162,11/7/2015,9/22/2014,1312,1723
6/11/2019,Northampton,PA,1,2019,162,11/7/2015,9/22/2014,1312,1723
6/11/2019,Montgomery,PA,1,2019,162,11/7/2015,9/22/2014,1312,1723
6/10/2019,Hunterdon,NJ,1,2019,161,7/18/2018,7/17/2018,327,328
6/11/2019,Berks,PA,1,2019,162,11/7/2015,9/22/2014,1312,1723
6/11/2019,Philadelphia,PA,1,2019,162,11/7/2015,9/22/2014,1312,1723
6/11/2019,Hunterdon,NJ,1,2019,162,7/18/2018,7/17/2018,328,329
6/12/2019,Berks,PA,1,2019,163,11/7/2015,9/22/2014,1313,1724
6/11/2019,Delaware,PA,1,2019,162,11/7/2015,9/22/2014,1312,1723
6/12/2019,Berks,PA,1,2019,163,11/7/2015,9/22/2014,1313,1724
6/12/2019,Northampton,PA,1,2019,163,11/7/2015,9/22/2014,1313,1724
6/12/2019,Chester,PA,1,2019,163,11/7/2015,9/22/2014,1313,1724
6/13/2019,Montgomery,PA,1,2019,164,11/7/2015,9/22/2014,1314,1725
6/14/2019,Chester,PA,1,2019,165,11/7/2015,9/22/2014,1315,1726
6/14/2019,Northampton,PA,1,2019,165,11/7/2015,9/22/2014,1315,1726
6/14/2019,Northampton,PA,1,2019,165,11/7/2015,9/22/2014,1315,1726
6/15/2019,Montgomery,PA,1,2019,166,11/7/2015,9/22/2014,1316,1727
6/15/2019,Montgomery,PA,1,2019,166,11/7/2015,9/22/2014,1316,1727
6/15/2019,Montgomery,PA,1,2019,166,11/7/2015,9/22/2014,1316,1727
6/15/2019,Montgomery,PA,1,2019,166,11/7/2015,9/22/2014,1316,1727
6/15/2019,Montgomery,PA,1,2019,166,11/7/2015,9/22/2014,1316,1727
6/2/2019,Lehigh,PA,1,2019,153,11/7/2015,9/22/2014,1303,1714
6/16/2019,Chester,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Montgomery,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Montgomery,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Lancaster,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Berks,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Montgomery,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Montgomery,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Montgomery,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Montgomery,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Delaware,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/16/2019,Chester,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
6/17/2019,Chester,PA,1,2019,168,11/7/2015,9/22/2014,1318,1729
6/17/2019,Northampton,PA,1,2019,168,11/7/2015,9/22/2014,1318,1729
6/9/2019,Bucks,PA,1,2019,160,11/7/2015,9/22/2014,1310,1721
6/9/2019,Philadelphia,PA,1,2019,160,11/7/2015,9/22/2014,1310,1721
6/18/2019,Chester,PA,1,2019,169,11/7/2015,9/22/2014,1319,1730
6/16/2019,Bucks,PA,1,2019,167,11/7/2015,9/22/2014,1317,1728
8/23/2018,Montgomery,PA,1,2018,235,11/7/2015,9/22/2014,1020,1431
7/15/2018,Montgomery,PA,1,2018,196,11/7/2015,9/22/2014,981,1392
6/10/2019,Delaware,PA,1,2019,161,11/7/2015,9/22/2014,1311,1722
6/20/2019,Chester,PA,1,2019,171,11/7/2015,9/22/2014,1321,1732
6/20/2019,Chester,PA,1,2019,171,11/7/2015,9/22/2014,1321,1732
6/14/2019,Chester,PA,1,2019,165,11/7/2015,9/22/2014,1315,1726
6/20/2019,Northampton,PA,1,2019,171,11/7/2015,9/22/2014,1321,1732
6/20/2019,Northampton,PA,1,2019,171,11/7/2015,9/22/2014,1321,1732
6/21/2019,Chester,PA,1,2019,172,11/7/2015,9/22/2014,1322,1733
6/21/2019,Philadelphia,PA,1,2019,172,11/7/2015,9/22/2014,1322,1733
6/22/2019,Lancaster,PA,1,2019,173,11/7/2015,9/22/2014,1323,1734
6/22/2019,Chester,PA,1,2019,173,11/7/2015,9/22/2014,1323,1734
6/22/2019,Philadelphia,PA,1,2019,173,11/7/2015,9/22/2014,1323,1734
6/22/2019,Bucks,PA,1,2019,173,11/7/2015,9/22/2014,1323,1734
6/23/2019,Montgomery,PA,1,2019,174,11/7/2015,9/22/2014,1324,1735
6/23/2019,Montgomery,PA,1,2019,174,11/7/2015,9/22/2014,1324,1735
6/23/2019,Montgomery,PA,1,2019,174,11/7/2015,9/22/2014,1324,1735
6/23/2019,Northampton,PA,1,2019,174,11/7/2015,9/22/2014,1324,1735
6/23/2019,Bucks,PA,1,2019,174,11/7/2015,9/22/2014,1324,1735
6/23/2019,Lancaster,PA,1,2019,174,11/7/2015,9/22/2014,1324,1735
6/23/2019,Montgomery,PA,1,2019,174,11/7/2015,9/22/2014,1324,1735
6/23/2019,Montgomery,PA,1,2019,174,11/7/2015,9/22/2014,1324,1735
6/24/2019,Chester,PA,1,2019,175,11/7/2015,9/22/2014,1325,1736
6/25/2019,Philadelphia,PA,1,2019,176,11/7/2015,9/22/2014,1326,1737
6/25/2019,Lancaster,PA,1,2019,176,11/7/2015,9/22/2014,1326,1737
6/25/2019,Montgomery,PA,1,2019,176,11/7/2015,9/22/2014,1326,1737
6/24/2019,Delaware,PA,1,2019,175,11/7/2015,9/22/2014,1325,1736
6/25/2019,Montgomery,PA,1,2019,176,11/7/2015,9/22/2014,1326,1737
6/9/2019,Chester,PA,1,2019,160,11/7/2015,9/22/2014,1310,1721
6/26/2019,Montgomery,PA,1,2019,177,11/7/2015,9/22/2014,1327,1738
6/26/2019,Northampton,PA,1,2019,177,11/7/2015,9/22/2014,1327,1738
6/26/2019,Mercer,NJ,1,2019,177,7/18/2018,7/17/2018,343,344
6/27/2019,Philadelphia,PA,1,2019,178,11/7/2015,9/22/2014,1328,1739
6/27/2019,Montgomery,PA,1,2019,178,11/7/2015,9/22/2014,1328,1739
6/27/2019,Northampton,PA,1,2019,178,11/7/2015,9/22/2014,1328,1739
6/27/2019,Northampton,PA,1,2019,178,11/7/2015,9/22/2014,1328,1739
6/27/2019,Northampton,PA,1,2019,178,11/7/2015,9/22/2014,1328,1739
6/27/2019,Northampton,PA,1,2019,178,11/7/2015,9/22/2014,1328,1739
6/28/2019,Montgomery,PA,1,2019,179,11/7/2015,9/22/2014,1329,1740
6/28/2019,Lancaster,PA,1,2019,179,11/7/2015,9/22/2014,1329,1740
6/28/2019,Chester,PA,1,2019,179,11/7/2015,9/22/2014,1329,1740
6/28/2019,Montgomery,PA,1,2019,179,11/7/2015,9/22/2014,1329,1740
6/28/2019,Chester,PA,1,2019,179,11/7/2015,9/22/2014,1329,1740
6/29/2019,Montgomery,PA,1,2019,180,11/7/2015,9/22/2014,1330,1741
6/29/2019,Northampton,PA,1,2019,180,11/7/2015,9/22/2014,1330,1741
6/30/2019,Philadelphia,PA,1,2019,181,11/7/2015,9/22/2014,1331,1742
6/30/2019,Philadelphia,PA,1,2019,181,11/7/2015,9/22/2014,1331,1742
6/30/2019,Philadelphia,PA,1,2019,181,11/7/2015,9/22/2014,1331,1742
6/30/2019,Lehigh,PA,1,2019,181,11/7/2015,9/22/2014,1331,1742
6/25/2019,Chester,PA,1,2019,176,11/7/2015,9/22/2014,1326,1737
6/30/2019,Berks,PA,1,2019,181,11/7/2015,9/22/2014,1331,1742
6/30/2019,Berks,PA,1,2019,181,11/7/2015,9/22/2014,1331,1742
7/1/2019,Chester,PA,1,2019,182,11/7/2015,9/22/2014,1332,1743
7/1/2019,Bucks,PA,1,2019,182,11/7/2015,9/22/2014,1332,1743
7/2/2019,Montgomery,PA,1,2019,183,11/7/2015,9/22/2014,1333,1744
7/2/2019,Montgomery,PA,1,2019,183,11/7/2015,9/22/2014,1333,1744
7/2/2019,Berks,PA,1,2019,183,11/7/2015,9/22/2014,1333,1744
7/2/2019,Chester,PA,1,2019,183,11/7/2015,9/22/2014,1333,1744
7/2/2019,Warren,NJ,1,2019,183,7/18/2018,7/17/2018,349,350
6/27/2019,Philadelphia,PA,1,2019,178,11/7/2015,9/22/2014,1328,1739
7/3/2019,Philadelphia,PA,1,2019,184,11/7/2015,9/22/2014,1334,1745
7/3/2019,Bucks,PA,1,2019,184,11/7/2015,9/22/2014,1334,1745
7/3/2019,Berks,PA,1,2019,184,11/7/2015,9/22/2014,1334,1745
7/3/2019,Northampton,PA,1,2019,184,11/7/2015,9/22/2014,1334,1745
7/3/2019,Montgomery,PA,1,2019,184,11/7/2015,9/22/2014,1334,1745
7/4/2019,Montgomery,PA,1,2019,185,11/7/2015,9/22/2014,1335,1746
7/4/2019,Montgomery,PA,1,2019,185,11/7/2015,9/22/2014,1335,1746
7/5/2019,Montgomery,PA,1,2019,186,11/7/2015,9/22/2014,1336,1747
7/5/2019,Lehigh,PA,1,2019,186,11/7/2015,9/22/2014,1336,1747
7/5/2019,Philadelphia,PA,1,2019,186,11/7/2015,9/22/2014,1336,1747
7/5/2019,Chester,PA,1,2019,186,11/7/2015,9/22/2014,1336,1747
7/5/2019,Chester,PA,1,2019,186,11/7/2015,9/22/2014,1336,1747
7/5/2019,Lehigh,PA,1,2019,186,11/7/2015,9/22/2014,1336,1747
6/9/2019,Lancaster,PA,1,2019,160,11/7/2015,9/22/2014,1310,1721
7/6/2019,Philadelphia,PA,1,2019,187,11/7/2015,9/22/2014,1337,1748
7/6/2019,Chester,PA,1,2019,187,11/7/2015,9/22/2014,1337,1748
7/6/2019,Montgomery,PA,1,2019,187,11/7/2015,9/22/2014,1337,1748
7/6/2019,Montgomery,PA,1,2019,187,11/7/2015,9/22/2014,1337,1748
7/6/2019,Philadelphia,PA,1,2019,187,11/7/2015,9/22/2014,1337,1748
7/6/2019,Montgomery,PA,1,2019,187,11/7/2015,9/22/2014,1337,1748
7/6/2019,Montgomery,PA,1,2019,187,11/7/2015,9/22/2014,1337,1748
7/7/2019,Montgomery,PA,1,2019,188,11/7/2015,9/22/2014,1338,1749
7/7/2019,Montgomery,PA,1,2019,188,11/7/2015,9/22/2014,1338,1749
7/7/2019,Montgomery,PA,1,2019,188,11/7/2015,9/22/2014,1338,1749
7/7/2019,Philadelphia,PA,1,2019,188,11/7/2015,9/22/2014,1338,1749
7/7/2019,Philadelphia,PA,1,2019,188,11/7/2015,9/22/2014,1338,1749
7/7/2019,Montgomery,PA,1,2019,188,11/7/2015,9/22/2014,1338,1749
7/7/2019,Philadelphia,PA,1,2019,188,11/7/2015,9/22/2014,1338,1749
7/7/2019,Chester,PA,1,2019,188,11/7/2015,9/22/2014,1338,1749
7/8/2019,Philadelphia,PA,1,2019,189,11/7/2015,9/22/2014,1339,1750
5/22/2019,Bucks,PA,1,2019,142,11/7/2015,9/22/2014,1292,1703
7/8/2019,Mercer,NJ,1,2019,189,7/18/2018,7/17/2018,355,356
7/6/2019,Philadelphia,PA,1,2019,187,11/7/2015,9/22/2014,1337,1748
7/8/2019,Chester,PA,1,2019,189,11/7/2015,9/22/2014,1339,1750
6/14/2019,Lancaster,PA,1,2019,165,11/7/2015,9/22/2014,1315,1726
7/8/2019,Northampton,PA,1,2019,189,11/7/2015,9/22/2014,1339,1750
7/9/2019,Montgomery,PA,1,2019,190,11/7/2015,9/22/2014,1340,1751
7/10/2019,Philadelphia,PA,1,2019,191,11/7/2015,9/22/2014,1341,1752
7/10/2019,Chester,PA,1,2019,191,11/7/2015,9/22/2014,1341,1752
7/10/2019,Northampton,PA,1,2019,191,11/7/2015,9/22/2014,1341,1752
7/10/2019,Chester,PA,1,2019,191,11/7/2015,9/22/2014,1341,1752
7/10/2019,Chester,PA,1,2019,191,11/7/2015,9/22/2014,1341,1752
7/10/2019,Chester,PA,1,2019,191,11/7/2015,9/22/2014,1341,1752
7/10/2019,Montgomery,PA,1,2019,191,11/7/2015,9/22/2014,1341,1752
7/11/2019,Chester,PA,1,2019,192,11/7/2015,9/22/2014,1342,1753
7/11/2019,Chester,PA,1,2019,192,11/7/2015,9/22/2014,1342,1753
7/11/2019,Montgomery,PA,1,2019,192,11/7/2015,9/22/2014,1342,1753
7/12/2019,Montgomery,PA,1,2019,193,11/7/2015,9/22/2014,1343,1754
7/7/2019,Chester,PA,1,2019,188,11/7/2015,9/22/2014,1338,1749
7/13/2019,Montgomery,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Montgomery,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Philadelphia,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Philadelphia,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Berks,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Northampton,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Philadelphia,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/11/2019,Philadelphia,PA,1,2019,192,11/7/2015,9/22/2014,1342,1753
7/13/2019,Northampton,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Bucks,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Montgomery,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Montgomery,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/13/2019,Northampton,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/14/2019,Bucks,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/14/2019,Montgomery,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/14/2019,Chester,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/13/2019,Lancaster,PA,1,2019,194,11/7/2015,9/22/2014,1344,1755
7/14/2019,Montgomery,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/14/2019,Montgomery,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/14/2019,Lancaster,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/14/2019,Northampton,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/14/2019,Montgomery,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/14/2019,Chester,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/14/2019,Chester,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/14/2019,Chester,PA,1,2019,195,11/7/2015,9/22/2014,1345,1756
7/15/2019,Philadelphia,PA,1,2019,196,11/7/2015,9/22/2014,1346,1757
7/15/2019,Philadelphia,PA,1,2019,196,11/7/2015,9/22/2014,1346,1757
